work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15502806,Jeremy wouldn't like someone like you,/users/Wolf_cub200/pseuds/Wolf_cub200,Teen And Up Audiences,M/M,Be More Chill - Iconis/Tracz,Jeremy Heere/Michael Mell,"Michael Mell, Jeremy Heere","Squiped Michael, Body Possession, Squip is a bad boi, He looks like Jeremy",English,2018-07-31,Completed,2018-07-31,844,1/1,null,5,2,184,"Michael was an easy person to imitate for the S.Q.U.I.P. it had access to all of his memories, and his personality traits. Plus it only had to act like Michael in front of Jeremy which made it 20 times easier."
15502782,A WhiteRose Day Off,/users/AngelFlower23/pseuds/AngelFlower23,General Audiences,F/F,RWBY,Ruby Rose/Weiss Schnee,"Ruby Rose, Weiss Schnee",,English,2018-07-31,Completed,2018-07-31,728,1/1,null,11,1,303,Weiss and Ruby spend a leisurely day together.
15502674,Fixated on Your Vertigree,/users/ididthatonce/pseuds/ididthatonce,Explicit,F/M,"The Avengers (Marvel Movies), Marvel Cinematic Universe","Bruce Banner/Natasha Romanov, Bruce Banner & Natasha Romanov, Hulk & Natasha Romanov, Hulk/Natasha Romanov","Bruce Banner, Hulk (Marvel), Natasha Romanov (Marvel)","Explicit Sexual Content, Mildly Dubious Consent, Fuck Or Die, Riding, Oral Sex",English,2018-07-31,Completed,2018-07-31,3753,1/1,3,19,4,454,"Bruce has made some errors in an experiment, and Natasha is the only one who can fix it.  Typical fuck-or-die fic with very little build-up."
15495171,"Stucky, but it's actually Destiel",/users/Herm_own_ninny/pseuds/SquishySterek,General Audiences,M/M,Supernatural,Castiel/Dean Winchester,"Castiel (Supernatural), Dean Winchester, Sam Winchester, Balthazar (Supernatural)","Comic-Con, Stucky - Freeform, Dean is Captain America, Castiel is Bucky Barnes, Balthazar is a meddling shit, but it's okay because it all turns out gay in the end",English,2018-07-31,Completed,2018-07-31,1373,1/1,2,16,null,164,"Listen, it's gay Dean/Cas shenanigans at Comic-Con. Even some meet-cute. Just read it and have a good time."
15502560,Touch,/users/ohnomyheart/pseuds/ohnomyheart,Teen And Up Audiences,M/M,NCT (Band),Dong Si Cheng | WinWin/Nakamoto Yuta,"Dong Si Cheng | WinWin, Nakamoto Yuta, Jung Yoonoh | Jaehyun, Kim Dongyoung | Doyoung","Fluff, Kissing, Pining, Minor Jung Yoonoh | Jaehyun/Kim Dongyoung | Doyoung, Nakamoto Yuta is Whipped, Canon Compliant, it's pretty much just fluff, That's it, that's the fic",English,2018-07-31,Completed,2018-07-31,2447,1/1,20,97,15,752,"At first, Sicheng was sure that Yuta did it all for the cameras. The constant touches, the kisses, the way that somehow, no matter what they were doing or who was with them, Yuta managed to affix himself to Sicheng."
15502662,Pen In Hand,/users/methylviolet10b/pseuds/methylviolet10b,General Audiences,Gen,"Sherlock Holmes - Arthur Conan Doyle, Sherlock Holmes & Related Fandoms",,"Sherlock Holmes, John Watson","Prompt Fic, Fluff, Double Drabble",English,2018-07-31,Completed,2018-07-31,200,1/1,null,14,null,65,Holmes has many outlets. Watson has fewer. Written for JWP #30 over on Watson's Woes.
15502623,Feel skinnless,/users/purplefox/pseuds/purplefox,Mature,Gen,"DCU (Comics), Smallville",,Kon-El | Conner Kent,"Alternate Universe - Canon Divergence, Oneshot, Kon/ofc, Kon/omc - Freeform",English,2018-07-31,Completed,2018-07-31,2522,1/1,2,2,null,28,Kon doesn't want to think he wants to feel
15502515,Cheers Darlin',/users/HedgehogHabits/pseuds/HedgehogHabits,Not Rated,,Les Miserables - All Media Types,Enjolras/Grantaire (Les Miserables),"Enjolras (Les Miserables), Grantaire (Les Miserables)","Angst, So much angst, this was meant to be alot longer, but i gave up, but i'm uploading anyway, My First Fanfic",English,2018-07-31,Completed,2018-07-31,670,1/1,4,6,null,79,"This is a lil' excerpt from a fic that was meant to be alot bigger so its just like an out of context mess, enjoy."
15502605,Paperwhites and Wine,/users/Vietta/pseuds/Vietta,General Audiences,F/M,Final Fantasy VII,Elena/Tseng,"Elena (Compilation of FFVII), Tseng (Compilation of FFVII), Reno (Compilation of FFVII)","Mentions of alcohol, FFVII Community Fanworks Exchange, Pre-Advent Children, Post Game, sweet and silly",English,2018-07-31,Completed,2018-07-31,1713,1/1,2,4,null,22,"Paperwhites are a flower that means good luck and happiness, while also meaning future misfortune. When he asked her on a date, she looked like he’d clubbed her over the head. The dazed ‘yes’ he’d gotten from her had bolstered his confidence for days.    Then he’d nearly died at the Temple of the Ancients, and their date had to be put off until he recovered.    And then they had to deal with the headache that came after Meteorfall; recovering and relocating as much of the Shinra empire to Junon as they could.     Now he has no reason not to go on the date. They both live in Junon, their schedules have finally become something approaching normal, and he has no excuses for why he shouldn’t plan a date with Elena.So he plans one."
15502293,we all raise our voices to the air,/users/thatsparrow/pseuds/thatsparrow,Teen And Up Audiences,Gen,Wolf 359 (Radio),,"Doug Eiffel, Hera (Wolf 359), Renee Minkowski, Alexander Hilbert","Alternate Universe - Zombie Apocalypse, Post-Apocalypse",English,2018-07-31,Completed,2018-07-31,4749,1/1,6,14,1,60,"""Testing, testing — hello? Is anyone out there? Anyone at all? This is Doug Eiffel, resident radio chief and reigning Monopoly champ aboard the leaking rust-bucket also known as the Hephaestus. Can anyone out there hear me? Is there a living, breathing, unbitten human on the other end of the line? Possession of canned goods and spare boxes of ammo is a plus, but not a requirement."""
15502452,What Happens Next,/users/raidelle/pseuds/raidelle,General Audiences,F/M,Final Fantasy XV,Lunafreya Nox Fleuret & Nyx Ulric,"Lunafreya Nox Fleuret, Nyx Ulric","Alternate Universe - Everyone Lives/Nobody Dies, Hints of Romantic Lunyx",English,2018-07-31,Completed,2018-07-31,1638,1/1,8,10,2,96,"Nyx Ulric wakes up in Galdin Quay, in the aftermath of the disastrous signing of the Peace Treaty. Lunafreya is there with him, and he experiences something akin to peace and something a little bit more."
15502587,Last Call For Sin,/users/MissYouSoFar/pseuds/MissYouSoFar,Not Rated,M/M,American Idol RPF,Kris Allen/Adam Lambert,,,English,2009-08-06,Completed,2009-08-06,4282,1/1,null,1,null,19,"Prompt: ""Slow Dancing in a Burning Room"" by John Mayer, but with a focus on:    I  was the one you always dreamed of,You were the one I tried to draw.How dare you say it's nothing to me?Baby, you're the only light I ever saw.   Interpret any way you wish."
15502575,Nightmare,/users/IZZYCHAN13/pseuds/IZZYCHAN13,Teen And Up Audiences,F/M,Wreck-It Ralph (Movies),,"King Candy | Turbo (Disney), Vanellope von Schweetz","Age Difference, One-Sided Attraction",English,2018-07-31,Completed,2018-07-31,932,1/1,null,null,null,19,"Prelude to the ""Candy-Coated Heart of Darkness"" Vanillatastic comic. As the title suggests, Vanellope has just woken up from a nightmare. (Originally published on deviantART in February 2014)"
15502434,Young Justice First Time Drabbles,/users/EdgarNeeley/pseuds/EdgarNeeley,Explicit,F/M,Young Justice (Cartoon),"Dick Grayson/Zatanna Zatara, Artemis Crock/Wally West, Kon-El | Conner Kent/M'gann M'orzz",,"First Time, Alien Biology",English,2018-07-31,Completed,2018-07-31,1080,1/1,null,3,null,240,3 short smutty drabbles on the first time each couple had sex.
15502497,Filing Cabinet Games,/users/godaime_obito/pseuds/godaime_obito,Teen And Up Audiences,M/M,Naruto,Senju Tobirama/Uchiha Madara,"Senju Tobirama, Uchiha Madara","Alternate Universe - Office, MadaTobi Week 2018",English,2018-07-31,Completed,2018-07-31,851,1/1,5,62,7,537,"Madatobi week; July 30th: Alternate universe // Office ShenanigansI flipped day two and three-oops.  Tobirama may have convinced most people he's the reasonable brother, but Madara knows he's just as ridiculous as Hashirama. He's just quieter about it."
15500589,Drone - Silence - Hysteria,/users/MudaMuda/pseuds/MudaMuda,Teen And Up Audiences,Gen,Hetalia: Axis Powers,,"America (Hetalia), Japan (Hetalia), China (Hetalia)","World War II, Canon Universe, Post-War, Japanese Reconstruction, Violence, Cold War",English,2018-07-31,Completed,2018-07-31,2430,1/1,null,13,2,61,"“Prompt and utter destruction” was the famous threat outlined in the Potsdam Declaration, if Japan didn’t surrender unconditionally."
15502431,These Hearts They Race,/users/larrymylove/pseuds/larrymylove,Teen And Up Audiences,M/M,One Direction (Band),Harry Styles/Louis Tomlinson,"Harry Styles, Louis Tomlinson, Liam Payne, Niall Horan","Alternate Universe - Police, Police officers, Alternate Universe - Detectives, Detectives, Detective Harry, Detective Louis, detective liam, Captain Niall Horan, because of course, Retirement, Best Friends, Partners to Lovers, Angst, Angst with a Happy Ending, Pining",English,2018-07-31,Completed,2018-07-31,2301,1/1,10,84,13,672,"“Come on, H. It’s not like you’re never going to see me again.”  “You say that,” Harry stood from his desk, grabbing his coat off his chair, “But c’mon, Lou. You know as well as I do that working sex crimes…..there’s no life outside of this job. I’ll be busy, and you’ll be off living some grand adventure.”  “Harry….”  “I’m sorry, Lou. I-I have to go. I just….I can’t do this.”  Harry shrugged his coat onto his shoulders and turned to leave. Part of him hoped, maybe even expected, Louis to follow him. It wasn’t until he was out in the cold November night, that Harry realized that he was absolutely alone.  After over two decades on the force, and twenty years as Harry's partner, Louis is retiring."
15502449,Summer Delights,/users/just_another_classic/pseuds/just_another_classic,Mature,F/M,Once Upon a Time (TV),Captain Hook | Killian Jones/Emma Swan,"Captain Hook | Killian Jones, Emma Swan",,English,2018-07-31,Completed,2018-07-31,1024,1/1,2,59,2,651,Emma introduces Killian to the wonders of summer fashion.
15502443,Ricky sees the light!,/users/ChurchOfGamzee/pseuds/ChurchOfGamzee,Not Rated,,Xenoblade Chronicles,,,Poetry,English,2018-07-31,Completed,2018-07-31,17,1/1,null,null,null,7,Xenoblad e!!! He Sees it!!! !yeah!!!!!
15502374,Certain Dark Things,/users/Emjen_Enla/pseuds/Emjen_Enla,Teen And Up Audiences,Gen,"The Shadowhunter Chronicles - All Media Types, The Shadowhunter Chronicles - Cassandra Clare, The Mortal Instruments Series - Cassandra Clare","Jonathan Christopher Morgenstern | Sebastian Verlac & Jace Wayland, mentions of, Clary Fray/Jace Wayland","Jace Wayland, Jonathan Christopher Morgenstern | Sebastian Verlac","Post-Book 4: City of Fallen Angels, Pre-Book 5: City of Lost Souls, not-Jace, magical Stockholm Syndrome, Magical Binding, Sleep Deprivation, Consequences of bringing someone back to life, Jace Wayland whump, Sebastian Morgenstern whump, I'm not quite sure how that happened but I decided to just go with it, Valentine's apartment, Sebastian buys pizza, Disturbingly CoLS is the most mentally healthy Jace is in this entire series, The author plays fast and loose with all details not nailed down, Why Did I Write This?, Is the word stele supposed to be italicized?, Cross-Posted on FanFiction.Net, Cross-Posted on Tumblr",English,2018-07-31,Completed,2018-07-31,4299,1/1,null,null,2,34,"He looked down at himself. The rune Lilith had put on his chest was still there, bright red, but he felt no panic. He was in control of his own body now. The spell was broken. Everything was okay. Or Jace and Sebastian in the aftermath of Sebastian's resurrection."
15502410,Fell Out of the Skies,/users/MissYouSoFar/pseuds/MissYouSoFar,General Audiences,M/M,As the World Turns,Noah Mayer/Luke Snyder,,,English,2010-01-18,Completed,2010-01-18,318,1/1,2,5,null,30,“Better. Definitely better.” He offered Luke a smile so he doesn’t doubt his sincerity. “Okay.” Luke smiled against his skin. “Okay.”
15502407,Roses,/users/catfishofoldin99colours/pseuds/catfishofoldin99colours,General Audiences,F/F,Ocean's 8 (2018),Daphne Kluger/Rose Weil,"Daphne Kluger, Rose Weil, Debbie Ocean","Fluff, Light Angst, Catholic Rose, Confessions, idk rose is gay as hell and daphne is a bit of a player, Character Study, in-film scene, daphne is more multifaceted than people give her credit for, Unrequited Love",English,2018-07-31,Completed,2018-07-31,3300,1/1,13,48,3,289,There's a reason Rose wore the sunglasses at the Met Gala all evening...
15502404,Small Victories,/users/lostatsea/pseuds/lostatsea,Teen And Up Audiences,,Twenty One Pilots,Josh Dun & Tyler Joseph,"Tyler Joseph, Josh Dun, (minor) - Character","Implied/Referenced Self-Harm, vent fic, this is basically a vent, be careful though",English,2018-07-31,Completed,2018-07-31,1002,1/1,1,11,1,95,This was his last resort.
15502389,Imperfect Places,/users/bigmad/pseuds/bigmad,Explicit,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)","Lemon, Gay Sex, Consent Play, Consensual Non-Consent, Subdrop, Safeword Use, Angst and Hurt/Comfort, Fluff and Angst, Rough Sex, Dom/sub Undertones, Bottom Keith (Voltron), Sub Keith (Voltron), Top Lance (Voltron)",English,2018-07-31,Completed,2018-07-31,2001,1/1,11,141,8,2280,Lance and Keith try out consent play for the first time.
15502344,Put Your Blue Jeans Back On,/users/MissYouSoFar/pseuds/MissYouSoFar,General Audiences,M/M,American Idol RPF,Kris Allen/Adam Lambert,,,English,2010-01-28,Completed,2010-01-28,1358,1/1,null,null,null,22,"He felt more comfortable with Kris than he did with some of his friends back home, so he didn’t filter. “No, I’m serious. It’ll be you and me.” “Whatever, man.” He said, not unkindly, bumping his shoulder against Adam’s."
15502332,Mission: Chill,/users/MoonySideDown/pseuds/MoonySideDown,General Audiences,Gen,"Batman - All Media Types, DCU","Bruce Wayne & Tim Drake, Bruce Wayne & Dick Grayson, Dick Grayson & Tim Drake","Bruce Wayne, Tim Drake, Dick Grayson","Batfam Week 2018, batfam, batfamily, Disney, Disney World, Batfamily Fluff Galore, Vacation, Separation",English,2018-07-31,Completed,2018-07-31,3259,1/1,12,96,11,568,"Bruce needs a vacation, and Tim needs a snack."
15502317,Kitchen Fire,/users/Cutekittenlady/pseuds/Cutekittenlady,Teen And Up Audiences,F/M,Voltron: Legendary Defender,Acxa/Lotor (Voltron),"Acxa (Voltron), Lotor (Voltron)","Locxa - Freeform, lotacxa, Bodyguard!AU",English,2018-07-31,Completed,2018-07-31,733,1/1,null,6,null,38,A midnight emergency causes Acxa some embarrassment.
15502308,Free?,/users/PausedMinx/pseuds/PausedMinx,Not Rated,Other,Detroit: Become Human (Video Game),"Ralph/Reader, Reader/Ralph, WR600/Reader","Ralph (WR600), Reader","Reader Insert, not much backstory, for interpretation, scared, ralph is scared",English,2018-07-31,Completed,2018-07-31,474,1/1,null,21,2,209,"This is through Ralph’s perspective. Ralph doesn’t have his knife, he’s scared and he doesn’t exactly have full knowledge or remember much of where he is and why he was brought here. – Reader, whom is a human, tries to calm him. You can take this however you want. I didn’t plan this with an exact backstory to it."
15502248,Honey,/users/ultimateparadox/pseuds/ultimateparadox,Explicit,F/F,Voltron: Legendary Defender,Krolia/Romelle (Voltron),"Krolia (Voltron), Romelle (Voltron)","Plot What Plot/Porn Without Plot, Lesbian Sex, Foot Fetish, Cunnilingus, Strength Kink, Masturbation, Step on Me Krolia, Kromelle",English,2018-07-31,Completed,2018-07-31,1526,1/1,null,8,2,251,"During the trip back to Earth, Romelle's hero crush is noticed by Krolia and neither have a problem with it."
15502071,coeur de lion,/users/delhuillier/pseuds/delhuillier,General Audiences,Gen,"Fire Emblem Heroes, Fire Emblem: Seisen no Keifu | Fire Emblem: Genealogy of the Holy War",,"Aless | Ares, Celice | Seliph","Blatant symbolism, wanton domesticity, dead-father angst",English,2018-07-31,Completed,2018-07-31,1734,1/1,1,18,null,124,"In Zenith, Seliph and Ares take a quiet moment to mourn over What Might Have Been."
15502266,just write,/users/sweaterwearinlesbian/pseuds/sweaterwearinlesbian,Mature,M/M,Death Note & Related Fandoms,Matt | Mail Jeevas/Mello | Mihael Keehl,,"this is gay, mello writes!, I wrote this in 2015, a darker yet simpler time, mello is a sex worker i guess?, idk man the plot is fuzzy, i didn't edit this at all!, three years ago me was kinda dark and also kinda stupid",English,2018-07-31,Completed,2018-07-31,2170,1/1,null,null,null,14,"Mello and Matt coexist as roommates but before that, they never knew each other. When Mello comes home injured, their lives change, but is it for better or for worse?"
15502245,[(Cheng Xian )] Xiang Qing Che (Che Bu Fen ),/users/W734879064/pseuds/W734879064,Explicit,M/M,Mo Dao Zu Shi  - Mo Xiang Tong Chou  | Modao Zushi - Moxiang Tongxiu,Cheng Xian ,"Jiang Cheng , Wei Wu Xian ",,English,2018-07-31,Completed,2018-07-31,392,1/1,1,8,null,1042,
15502230,A Piscine Portrait,/users/bravelittletoreador/pseuds/bravelittletoreador,General Audiences,Other,Homestuck,Aradia Megido/Dave Strider/Karkat Vantas,"Aradia Megido, Dave Strider, Karkat Vantas","Digital Art, Mermaids, mermaid au",English,2018-07-31,Completed,2018-07-31,21,1/1,2,13,2,70,An Art fill for aut0_responder's request for a mermaid au!
15501657,Grape Milkshake,/users/itzamob/pseuds/itzamob,Explicit,M/M,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Mineta Minoru,"Bakugou Katsuki, Mineta Minoru, Class 1-A mentions","the fic nobody expected OR wanted, I want to remark this IS rape & Mineta doesn't enjoy a second of it, Bakugou is Mr. It's Not Gay If I'm Doing It To Blackmail Him, Bakugou is also kinda sadistic on this so heads up for that, Bakugou Katsuki Swears A Lot, Aphrodisiac Quirk, Light Angst",English,2018-07-31,Completed,2018-07-31,5126,1/1,13,18,1,334,"Mineta’s throat bobbed as he swallowed.“W-what should I do, then? D-do you want me to jerk off in front of you, too, so we’ll be even—?”A disgusted scowl twisted Bakugou’s face.“Why the fuck would I want to see something like that, shitty grape—?”Mineta didn’t know, that was the only thing he could think of.“If you saw such a shameful side of me, to make it even, you’ll have to be two, three, maybe even ten times more pitiful—!”   In which Bakugou makes a grape milkshake."
15502176,Opposites Attract,/users/amadeusofnohr/pseuds/amadeusofnohr,General Audiences,F/F,Fire Emblem: If | Fire Emblem: Fates,Soleil/Velour | Velouria,"Soleil (Fire Emblem), Velour | Velouria, Matoi | Caeldori, (but only Caeldori for like five seconds)","Alternate Universe - Modern Setting, Alternate Universe - High School, Jock!Soleil, Goth!Velouria, First Dates, Fluff, Wooing, Romantic Comedy",English,2018-07-31,Completed,2018-07-31,1955,1/1,null,10,null,72,"Soleil, star of her high school's lacrosse team, finds herself head-over-heels for Velouria, someone way out of her normal social circle, and definitely out of her league. But this is high school: anything can happen, and Soleil's unorthodox courting method may just pay off... (For FE Rarepair Week, Day 2: Longing)(aka I tried to write angsty Soleil and then it lasted for like one scene)"
15502131,Gentle Insanities,/users/SamuraiCorgis/pseuds/SamuraiCorgis,General Audiences,M/M,Overwatch (Video Game),Jesse McCree/Genji Shimada,"Jesse McCree, Genji Shimada, Angela ""Mercy"" Ziegler",McGenji - Freeform,English,2018-07-31,Completed,2018-07-31,599,1/1,5,18,null,154,The worst part of Genji’s healing process was the breakdowns. When he would be so overwhelmed by everything that he would just… shut down.  Sometimes he did nothing at all… and sometimes…
15502086,Midnight Snack,/users/CatherineWillmon2002/pseuds/CatherineWillmon2002,Mature,F/M,Mighty Morphin Power Rangers,Aisha Campbell/Rocky DeSantos,"Aisha Campbell, Rocky DeSantos","Romance, Sexual Content, Married Sex, One Shot, Alternate Universe, Humor",English,2018-07-31,Completed,2018-07-31,1831,1/1,null,null,null,4,"Rocky has a craving for a midnight snack. However, it's not what's in the refrigerator, but who's laying next to him in bed..."
15502119,Between The Minds,/users/RoseByAnyOtherName17/pseuds/RoseByAnyOtherName17,Teen And Up Audiences,F/M,"Game of Thrones (TV), A Song of Ice and Fire - George R. R. Martin",Arya Stark/Gendry Waters,"Arya Stark, Gendry Waters, Olenna Tyrell, Mace Tyrell","mentions of others - Freeform, Strategy & Tactics, Love, Sharing a Bed, Fluff and Angst, Plans, Worry",English,2018-07-31,Completed,2018-07-31,2573,1/1,9,38,1,719,"Sometimes she whispered to him half-made plans of sneaking into the city herself and assassinating Cersei, or going to Dorne and stealing Myrcella away to hold hostage."
15502128,Yeongsohae...,/users/SmolPansexual/pseuds/SmolPansexual,Mature,M/M,bangtansonyeondan | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,"Jeon Jungkook, Kim Taehyung | V, Kim Seokjin | Jin, Kim Namjoon | RM, Min Yoongi | Suga, Jung Hoseok | J-Hope, Park Jimin (BTS)","Angst, Implied/Referenced Self-Harm, Jeon Jungkook Is Bad at Feelings, Hurt Kim Taehyung | V, Hurt Jeon Jungkook",English,2018-07-31,Completed,2018-07-31,1366,1/1,7,13,1,486,"""Because I love you, I can't leave you. But because I love you, I have to leave you.""~~~ Jeon Jungkook's boyfriend has been MIA for five years. No calls, no texts, nothing. Just as Jungkook begins to give up on them, imagine his surprise when the very man he's been missing for five years suddenly shows up on his doorstep."
15502107,What We Are Made Of,/users/FBIEpidemic/pseuds/FBIEpidemic,General Audiences,,Grey's Anatomy,Zola & everyone else because they're all one big dysfunctional family,"Zola, Derek Shepherd, Miranda Bailey, Owen Hunt, Cristina Yang, Alex Karev, Jo Wilson, Jackson Avery, Mark Sloan (Grey's Anatomy), Lexie Grey","it is kinda sad, But Zola loves her family",English,2018-07-31,Completed,2018-07-31,1573,1/1,3,10,1,88,Zola knows who she is. She knows the people that have made her who she is.
15502104,Mending Hearts,/users/ClarkeGriffinTitties/pseuds/ClarkeGriffinTitties,Not Rated,F/M,The 100 (TV),Bellamy Blake/Clarke Griffin,"Bellamy Blake, Clarke Griffin","Alternate Universe - Modern Setting, Alternate Universe, Fluff, Domestic Fluff, Romantic Fluff, just a lot of fluff guys, but bad written fluff because this is my first time experimenting with this, Yikes, Established Relationship, Idiots in Love, Warm and Fuzzy Feelings, Long-Term Relationship(s), Dancing, Ballroom Dancing",English,2018-07-31,Completed,2018-07-31,1993,1/1,7,39,2,539,"Tumblr Prompt: Bellarke has a fluffy day off in the city.    Song lyrics from ""I've Got You Under My Skin""! Cover by Ben L'Oncle"
15502050,An Exercise in Trust,/users/momothesweet/pseuds/momothespicy,Explicit,"F/M, Other",Overwatch (Video Game),Hanzo Shimada/Reader,"Hanzo Shimada, Reader","Reader-Insert, Smut, Alternate Universe, Sex Worker Hanzo Shimada, First Meetings, Light Dom/sub, Vaginal Fingering, Dirty Talk, DFAB reader",English,2018-07-31,Completed,2018-07-31,2221,1/1,9,40,2,583,"It's your first time meeting with Hanzo. Of course, you're nervous. A much more tame prequel to Safe With Me."
15502089,pas de deux,/users/irronheart/pseuds/irronheart,General Audiences,M/M,"Marvel, Spiderman: Homecoming",Peter Parker & Ned Leeds,"Peter Parker, Ned Leeds",Buddy Cop! Au,English,2018-07-31,Completed,2018-07-31,911,1/1,null,1,null,19,"he knew being a police officer was no easy job. but nothing could have prepared him for this. (a buddy cop!au, wherein ned is the naive newbie, and peter is the seasoned veteran)"
