work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15635118,Favorite,/users/blackgoldmentality/pseuds/blackgoldmentality,General Audiences,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)","Hurt/Comfort, Personal Growth, Confessions, Alternate Universe - Canon Divergence",English,2018-08-10,Completed,2018-08-10,3368,1/1,16,158,16,1066,"""Who's your favorite Paladin?"""
15635115,Poke Professor Amelie: Octillery/Goodra Atrium 3,/users/SylveonSylveoff/pseuds/SylveonSylveoff,Explicit,"F/M, Multi",Pocket Monsters | Pokemon - All Media Types,"Numelgon | Goodra/Original Pokemon Trainer, Numelgon | Goodra/Original Female Character(s), Okutank | Octillery/Original Pokemon Trainer, Okutank | Octillery/Original Female Character(s)","Original Female Character(s), Original Pokemon Trainer(s), Numelgon | Goodra, Okutank | Octillery","Foursome - F/M/M/M, Threesome - F/M/M, Come Inflation, Double Anal Penetration, Double Penetration, Double Penetration in One Hole, Double Penetration in Two Holes, Double Vaginal Penetration, Anal Sex, Vaginal Sex, Tentacles, Tentacle Sex, Oral Sex, Rough Oral Sex, Non-Consensual Oral Sex",English,2018-08-10,Completed,2018-08-10,1806,1/1,null,19,2,2217,Amelie finds herself in a tank of pokemon who have too much fun making her their toy.
15635112,prepare your frozen face,/users/mnemememory/pseuds/mnemememory,Teen And Up Audiences,F/F,Critical Role (Web Series),"Keg (Critical Role)/Ruzza (Critical Role), Keg (Critical Role) & Wohn (Critical Role)","Keg (Critical Role), Wohn (Critical Role), Ruzza (Critical Role), Lorenzo (Critical Role), Dwelna (Critical Role), Protto (Critical Role), Iron Shephards","mentions of torture, Implied Kidnapping, vaguely explicit sex?, it's implied - Freeform, General Creepiness",English,2018-08-10,Completed,2018-08-10,2152,1/1,2,17,null,96,"This is what the rest is: Silence. Creeping, cold.   (or; keg – a small thing in a smaller world. bravery and heroics are for dead people)."
15635106,New Song,/users/ClaraxBarton/pseuds/ClaraxBarton,Teen And Up Audiences,"M/M, Multi","Marvel Cinematic Universe, The Avengers (Marvel Movies), Marvel, The Avengers (Marvel) - All Media Types, Captain America - All Media Types, Captain America (Movies)","Clint Barton/Steve Rogers, James ""Bucky"" Barnes/Clint Barton/Steve Rogers, Clint Barton & Natasha Romanov, Steve Rogers & Natasha Romanov","James ""Bucky"" Barnes, Steve Rogers, Clint Barton, Natasha Romanov (Marvel)","AmeriHawk, Established Relationship, Birthday Cake, sort of, Natasha is the best bro, Shrunkyclunks, that's what it's called right?",English,2018-08-10,Completed,2018-08-10,4010,1/1,14,61,2,480,"Bucky was doing a pretty good job of convincing his friends he wasn't miserable, spending his birthday alone in a bar thousands of miles away from where he should have been. And then he spilled beer all over Captain America."
15635097,Real Or Just For Show,/users/vampirepun/pseuds/vampirepun,Explicit,M/M,Monsta X (Band),Chae Hyungwon/Lim Changkyun | I.M,"Chae Hyungwon, Lim Changkyun | I.M","choreography, hotel room, Making Out, Riding",English,2018-08-10,Completed,2018-08-10,3209,1/1,1,48,4,690,"After a little improvisation during the concert, Hyungwon is left wanting more."
15635091,Kindness and Cups,/users/nefarious_irusu/pseuds/nefarious_irusu,Teen And Up Audiences,"Gen, M/M",Yuri!!! on Ice (Anime),"Katsuki Yuuri/Victor Nikiforov, Katsuki Yuuri & Yuri Plisetsky","Yuri Plisetsky, Katsuki Yuuri, Victor Nikiforov","Menstruation, Trans Character, Trans Male Character, Trans Yuri Plisetsky, Trans Katsuki Yuuri, Friendship, Awkward Conversations, Kindness, Established Katsuki Yuuri/Victor Nikiforov, Established Relationship, Short, Short One Shot, Random & Short, I Wrote This Instead of Sleeping, Blood, Mild Blood, Graphic Description",English,2018-08-10,Completed,2018-08-10,1342,1/1,8,48,3,488,"
The door opened after the sound of sleepy stumbling, revealing an equally tired and concerned Japanese man. “Yuri-kun? What's wrong?”
"
15635088,Do Robots Have Virginity?,/users/DoomedTemperament/pseuds/DoomedTemperament,Explicit,M/M,New Dangan Ronpa V3: Everyone's New Semester of Killing,K1-B0/Saihara Shuichi,"K1-B0 (Dangan Ronpa), Saihara Shuichi, Iruma Miu, And The Rest","Fluff, Humor, Grinding, Embarrassment, Alternate Universe - Hope's Peak Academy (Dangan Ronpa), Established Relationship",English,2018-08-10,Completed,2018-08-10,2539,1/1,5,56,4,385,"“Y-you have a recording function, don’t you? I shouldn’t have to say it again…” Shuichi said. Kiibo looked at him for a second, and rewound the tape, playing it forward to let Shuichi hear his own voice once again.    “I want to be… intimate with you, Kiibo.”"
15635085,Eye of Destiny,/users/TheEnderDraco/pseuds/TheEnderDraco,General Audiences,Gen,Little Nightmares (Video Game),Six & Nome,"Six (Little Nightmares), Nomes (Little Nightmares)",,English,2018-08-10,Completed,2018-08-10,765,1/1,null,4,1,52,A little oneshot based on something I discovered while playing Little Nightmares.
15635058,Underneath the Mistletoe,/users/mcmachine/pseuds/mcmachine,General Audiences,F/M,Grey's Anatomy,"Japril - Relationship, Jackson Avery/April Kepner","Jackson Avery, April Kepner, Alex Karev, Cristina Yang","Holidays, Mistletoe, Fluff",English,2018-08-10,Completed,2018-08-10,2861,1/1,null,5,null,110,A Christmas party isn't complete without two things: spiked eggnog and mistletoe.
15635052,Plastic,/users/lunarlychallenged/pseuds/lunarlychallenged,General Audiences,F/M,Mean Girls - Richmond/Benjamin/Fey,Marwan/Reader,"Marwan, Reader, Cady Heron, Kevin Gnapoor, Regina George",,English,2018-08-10,Completed,2018-08-10,2840,1/1,1,6,null,38,"""Hi, I have a concept: Marwan with a Plastic reader, maybe they get together between Regina’s downfall and the Burn Book? And when the Burn Book got released, Regina purposefully put something harmful about the reader (a lie or something) to make them and Marwan break up, and they get back together at the spring fling? Sorry if this is really specific, feel free to change parts of my idea to fit how you want to write this! Thanks!"""
15635031,Not an Option,/users/TheShu/pseuds/TheShu,Teen And Up Audiences,Gen,Detroit: Become Human (Video Game),Hank Anderson & Connor,"Hank Anderson, Connor (Detroit: Become Human), Markus (Detroit: Become Human), Elijah Kamski","Alternate Universe - Canon Divergence, Deviancy (Detroit: Become Human), Alternate Connor Deviancy, Angst, Implied/Referenced Suicide, Machine Connor (Detroit: Become Human)",English,2018-08-10,Completed,2018-08-10,3635,1/1,3,65,6,467,"Connor is a machine designed to accomplish a task. Remaining that way would be easier.But when faced with the possibility of losing the only man he can trust, he just might be able to break free."
15635007,Detroit: Machine Heart,/users/LingeringHeartSoul/pseuds/LingeringHeartSoul,Teen And Up Audiences,,Detroit: Become Human (Video Game),"Connor & Connor (Detroit: Become Human), Connor & Hank Anderson, Markus & Simon (Detroit: Become Human), RK800-9(OC) & AX400(OC)","RK800 (OC), AX400 (OC), Connor (Detroit: Become Human), Markus (Detroit: Become Human), Hank Anderson, Simon (Detroit: Become Human), Kara (Detroit: Become Human), Josh (Detroit: Become Human), Luther (Detroit: Become Human), Captain Allen (Detroit: Become Human), Gavin Reed, Rupert Travis, Carlos Ortiz's HK400 Android, Blue-Haired Traci (Detroit: Become Human), Blue-Haired Traci's Girlfriend (Detroit: Become Human)","Mild Language, video game violence, Pre-Canon, Pacifist Best Ending (Detroit: Become Human), Pre-Pacifist Best Ending (Detroit: Become Human), Pre-Deviant Connor (Detroit: Become Human), Pacifist Markus (Detroit: Become Human), OMC - Freeform, OFC - Freeform, do ocs count if they are model androids?, Friendship, Buddy Cops, Connor Deserves Happiness, Protective Markus (Detroit: Become Human), Hank Being Awesome, Angst with a Happy Ending, How Do I Tag, Spelling & Grammar, Other Additional Tags to Be Added",English,2018-08-10,Completed,2018-08-10,1258,1/1,null,5,null,118,"""What are you?"" Connor asked his doppelganger. The look alike glances up, staring deeply into Connor's eyes.  ""I'm what you're suppose to be."""
15635001,Brothers,/users/ZenoObsessed/pseuds/ZenoObsessed,General Audiences,Gen,Akatsuki no Yona,,"Shuten, Zeno, Abi, Geun",,English,2018-08-10,Completed,2018-08-10,506,1/1,3,3,1,30,"Shuten is sitting at home reflecting on his time as a dragon, watching his successor grow and learn the dragon’s power."
15634980,Prayer For A Vampire,/users/mannypanic13/pseuds/mannypanic13,Teen And Up Audiences,F/F,Original Work,,,"vampire, girlxgirl, praying, Crush at First Sight",English,2018-08-10,Completed,2018-08-10,622,1/1,null,3,null,20,
15634965,Birthdays,/users/Lunah_Peixvey/pseuds/Lunah_Peixvey,Teen And Up Audiences,M/M,The Adventure Zone (Podcast),Kravitz/Taako (The Adventure Zone),"Angus McDonald, Taako (The Adventure Zone), Kravitz (The Adventure Zone)","Past Child Abuse, Parent-Child Relationship, Taakitz are Angus's gay fathers and they love him so Much, the beginning is happy but I do a hit, Panic Attacks, REALLY bad parenting, Abusive Parents, Post-Episode: e067-069 Story and Song Parts 1-3, bad childhood",English,2018-08-10,Completed,2018-08-10,1770,1/1,1,45,null,367,"Taako bakes Angus a cake for his 12th birthday, but things don't go as planned"
15634947,Fullmetal,/users/hunters_retreat/pseuds/hunters_retreat,Teen And Up Audiences,M/M,Fullmetal Alchemist - All Media Types,Edward Elric/Roy Mustang,"Roy Mustang, Edward Elric",mentions other people he's loved,English,2018-08-10,Completed,2018-08-10,738,1/1,null,34,1,218,Roy Mustang didn’t know how to love well.
15634932,Anything I Can Do,/users/ellerkay/pseuds/ellerkay,Explicit,M/M,The X-Files,Alex Krycek/Fox Mulder,"Fox Mulder, Alex Krycek","Blow Jobs, Mulder is a Simpsons fan, you can pry that headcanon from my cold dead hands",English,2018-08-10,Completed,2018-08-10,953,1/1,2,3,null,42,"Krycek shows up at Mulder's apartment with beer, like he's just a really good friend. Set after S2E5, ""Duane Barry."" The third in a series showcasing the times Mulder and Krycek had sex during seasons 1-7, written to fit as closely as possible into the cracks of canon. Each story is fairly self-contained."
15634926,Summer Camp,/users/ivyness/pseuds/ivyness,General Audiences,M/M,The Avengers (Marvel) - All Media Types,Steve Rogers/Tony Stark,"Steve Rogers, Tony Stark","au yeah august, Alternate Universe - Summer Camp, Fluff, Drabble",English,2018-08-10,Completed,2018-08-10,428,1/1,2,19,null,256,Steve and Tony are head camp counselors for neighboring camps
15634920,Bandages and Semi-Hot Soup,/users/AlissaShawWrites/pseuds/AlissaShawWrites,Teen And Up Audiences,M/M,Marvel Cinematic Universe,Clint Barton/Loki,"Clint Barton, Loki (Marvel), Tony Stark, Thor (Marvel), Nick Fury, Natasha Romanov (Marvel)","Aftermath of Torture, Implied/Referenced Torture, Canon Divergence - Post-Avengers (2012), Healing, Clint Barton Is a Good Bro, Clint Barton-centric, Minor Clint Barton/Loki, Clint Barton & Loki Friendship",English,2018-08-10,Completed,2018-08-10,2220,1/1,5,32,3,314,"After the events of Avengers, Clint is convinced that something is wrong with the God of mischief. He recounts details of something unsettling he saw while working under Loki and before he knows it, his views on the God change."
15634908,Gift-Wrapped,/users/edxwin_elric/pseuds/edxwin_elric,Explicit,F/M,"Fullmetal Alchemist: Brotherhood & Manga, Fullmetal Alchemist - All Media Types","Edwin - Relationship, Edward Elric/Winry Rockbell, Edward Elric & Winry Rockbell","Edward Elric, Winry Rockbell","Smut, Shameless Smut, Panties, Lingerie, Birthday Sex, Birthday, Sex, Vaginal Sex, Multiple Orgasms, Multiple Sex Positions, Doggy Style, Fluff, Fluff and Smut, POV Multiple",English,2018-08-10,Completed,2018-08-10,3446,1/1,null,10,1,284,Winry’s birthday gift to Ed is a little bit backwards when the wrapping is the present.
15634905,Priceless,/users/Armin_05/pseuds/Armin_05,General Audiences,,Percy Jackson and the Olympians - Rick Riordan,Annabeth Chase/Percy Jackson,"Percy Jackson, Annabeth Chase, Piper McLean","Songfic, My First Fanfic, Originally Posted on FanFiction.Net, How Do I Tag, Percy can sing, So can Annabeth",English,2018-08-10,Completed,2018-08-10,1319,1/1,1,15,1,142,Based on a Tumblr prompt: Percy can play the piano. The song is Priceless by For King and Country.
15634890,Happier Than I Deserve,/users/scherpzinning/pseuds/scherpzinning,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)",Pride and Prejudice References,English,2018-08-10,Completed,2018-08-10,2586,1/1,null,20,null,174,To be fond of dancing was a certain step towards falling in love.
15634875,"""those people worked hard!""",/users/santiagoxbeesly/pseuds/santiagoxbeesly,General Audiences,F/M,Brooklyn Nine-Nine (TV),Jake Peralta/Amy Santiago,"Jake Peralta, Amy Santiago","Established Relationship, Fluff",English,2018-08-10,Completed,2018-08-10,898,1/1,9,40,3,614,"upon learning something new about his girlfriend, jake comes to a realization (inspiration from 5x19 bachelor/ette party)"
15634869,Funny,/users/imthepunchlord/pseuds/imthepunchlord,General Audiences,F/F,Miraculous Ladybug,Marinette Dupain-Cheng/Kagami Tsurugi,"Marinette Dupain-Cheng, Kagami Tsurugi","Kaganette, Marigami, Cat!Kagami, Kuro Neko, giggly hero has the giggles",English,2018-08-10,Completed,2018-08-10,347,1/1,2,37,1,258,What's the opposite of a stoic hero? A giggly one.
15634842,Roy,/users/RoyEdIsMyAesthetic/pseuds/RoyEdIsMyAesthetic,Teen And Up Audiences,M/M,Fullmetal Alchemist (Anime 2003),Edward Elric/Roy Mustang,"Edward Elric, Roy Mustang","Letters, Love Letters, Age Difference, Backstory, Eventual Romance, Love Confessions, Confessions, Germany, Alternate Universe - Nazi Germany",English,2018-08-10,Completed,2018-08-10,2739,1/1,4,16,1,172,A letter from Ed to Roy.
15634827,Do It Right This Time,/users/frozenCinders/pseuds/frozenCinders,Explicit,M/M,hipunoshisumaiku | Hypnosis Mic (Albums),Aohitsugi Samatoki/Yamada Ichiro,"Aohitsugi Samatoki, Yamada Ichiro","Past Relationship(s), lots of communication",English,2018-08-10,Completed,2018-08-10,2811,1/1,2,39,2,371,Ichiro is at Samatoki's house yet again. He's been visiting more and more often but Samatoki doesn't dare ask the obvious question of whether or not they're together again. Ichiro answers it anyway.
15634788,We've Got This,/users/melapplesphan/pseuds/melapplesphan,General Audiences,M/M,Phandom/The Fantastic Foursome (YouTube RPF),Dan Howell/Phil Lester,"Dan Howell, Phil Lester","Angst, Angst and Hurt/Comfort, Hurt/Comfort, Emotional Hurt/Comfort, Love, Romance, Caring, Tenderness, Panic Attacks, Comfort, Fluff, Sappy, Sappy Ending, Established Relationship, One Shot, Short & Sweet",English,2018-08-10,Completed,2018-08-10,1391,1/1,1,23,1,340,"Faced with the prospect of the show they're going to be recording for everyone to see, Dan's nerves start to get the better of him. Phil does his best to help him, but in the end what they both really need is each other. My answer to why Dan and Phil were late to their meet and greet tonight."
15634785,Cheap,/users/bunnysworld/pseuds/bunnysworld,General Audiences,M/M,Merlin (TV),Merlin/Arthur Pendragon (Merlin),"Merlin (Merlin), Arthur Pendragon (Merlin)","Alternate Universe - Modern Setting, Magic, Species Swap",English,2018-08-10,Completed,2018-08-10,215,1/1,6,43,2,357,The boys are heading out to a convention. Arthur is not really happy with Merlin’s choice of how to go through with their cosplays.
15634770,The sound echoes,/users/Beyond_now_and_into_the_crazy/pseuds/Beyond_now_and_into_the_crazy,Teen And Up Audiences,M/M,Gorillaz,"Murdoc Niccals/Stuart ""2D"" Pot","Stuart ""2D"" Pot","Possibly Unrequited Love, basically a reflection on 2d and murdoc's relationship, with song lyrics, because souk eye did Things to me, Music, Inspired by Music, Phase Five (Gorillaz), Abusive Relationships, I should probably tag that",English,2018-08-10,Completed,2018-08-10,810,1/1,null,18,null,139,2d is torn.
15634743,Good Vibrations,/users/YamiHeart/pseuds/YamiHeart,Teen And Up Audiences,M/M,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic,"Yamada Hizashi | Present Mic, Aizawa Shouta | Eraserhead","married erasermic, canonverse, Fluff, HoH Hizashi, Sign Language, snoring, sweet sleepy boys, okay Shouta isn't that sweet at the beginning, But He Gets There, rated T for a passionate KISS",English,2018-08-10,Completed,2018-08-10,1723,1/1,15,148,20,766,Shouta tries falling asleep on a train but instead finds out something new about Hizashi's sleeping habits.
15634731,The Biggest Mystery of All,/users/Thoughtless_Whispers/pseuds/Thoughtless_Whispers,Explicit,M/M,Wen Hao sutoreidotsugusu | Bungou Stray Dogs,Edogawa Ranpo/Edgar Allan Poe (Bungou Stray Dogs),"Edogawa Ranpo (Bungou Stray Dogs), Edgar Allan Poe (Bungou Stray Dogs)","Crossdressing, Love Hotels, Poe is a shy bean, while Ranpo is a horny mess",English,2018-08-10,Completed,2018-08-10,1628,1/1,null,27,null,234,"Ranpo and Poe set out to solve a mystery, but Poe has other things occupying his mind"
15634719,won't you tell me what you're thinking of?,/users/flwrpotts/pseuds/flwrpotts,General Audiences,F/M,"Riverdale (TV 2017), Archie Comics & Related Fandoms",Betty Cooper/Jughead Jones,"Betty Cooper, Jughead Jones, Reggie Mantle, Archie Andrews","Pre-Canon, pining and snark, probably a gratuitous amount of music references",English,2018-08-10,Completed,2018-08-10,3528,1/1,22,53,10,534,"Jughead doesn’t move, still frozen to the spot, and Reggie rolls his eyes, chewing loudly on a piece of gum. “Could you lay off the angst, Holden Caulfield?” he drawls. “Stop acting like someone stole your gym clothes.” “Someone did steal my gym clothes,” Jughead protests, voice pinched. “You. Last Tuesday.” Reggie shrugs, unrepentant, and begins to scrawl a face onto one of the pumpkins that litter the table. “Let’s not get bogged down by the details.” OR. betty enlists jughead, reggie, and archie to help her set up for the annual riverdale middle school halloween dance."
15634713,In which Gil tries,/users/Overlord_Bethany/pseuds/Overlord_Bethany,General Audiences,Gen,Girl Genius (Webcomic),,"Gilgamesh Wulfenbach, Bangladesh DuPree, Colette Voltaire, Tarvek Sturmvoraus, Ardsley Wooster, that Warwick guy","Pre-Canon, Paris hijinks, I will explain the Cartography thing I swear",English,2018-08-10,Completed,2018-08-10,1882,1/1,19,17,null,90,You can guess about how that goes.
15634698,give these ghosts a new home,/users/ardentmischief/pseuds/ardentmischief,Teen And Up Audiences,M/M,Voltron: Legendary Defender,"Keith/Lance (Voltron), Krolia & Lance (Voltron), Lance & Shiro (Voltron)","Keith (Voltron), Lance (Voltron), Krolia (Voltron), Shiro (Voltron), Team Voltron","Team as Family, kind of lance-centric, Post-Season/Series 06, the intergalactic road trip back to earth, broganes",English,2018-08-10,Completed,2018-08-10,5275,1/1,2,113,26,746,"Keith sweeps back into their lives with his mother in tow, and their little family rearranges itself once again."
15634689,Pick-Up Line Notecards,/users/AnimeAndie/pseuds/AnimeAndie,Teen And Up Audiences,F/M,Miraculous Ladybug,Adrien Agreste/Marinette Dupain-Cheng,"Marinette Dupain-Cheng, Adrien Agreste","pre-reveal, Friends to Dating, Adrien trying to flirt, And Failing Miserably, Marinette is shocked but flattered, Pick Up Lines, They are soo cute",English,2018-08-10,Completed,2018-08-10,1769,1/1,3,65,1,594,(Pre-Reveal) Adrien tries to woo Marinette using pick-up lines.   This was a story based on a tumblr post I discovered.
15634662,Spur Of The Moment,/users/chans_kitchen_sink/pseuds/chans_kitchen_sink,Teen And Up Audiences,F/M,Stray Kids (Band),Lee Felix/Reader,Lee Felix,just reckless teens going on an adventure,English,2018-08-10,Completed,2018-08-10,1112,1/1,null,4,null,52,"You didn’t know what pushed you to say those four words that left your chapped lips focused on your newest acquaintance in front of you, perhaps it was in the spur of the moment, but you were glad they did."
15634656,The Answer is No,/users/DiYunho/pseuds/DiYunho,General Audiences,F/M,"The Joker - Fandom, Joker - Fandom, Suicide Squad (2016), Suicide Squad (Comics), DCU, DCU (Comics)","The Joker/You, The Joker/Reader, Joker (DCU)/Reader, Joker (DCU)/Original Female Character(s), You - Relationship, Reader - Relationship, Jonathan Crane/Original Female Character(s), Jonathan Crane Scarecrow, Jonathan Crane/You, Jonathan Crane/Reader, Jonathan Crane/Original Character(s), The Joker/Jonathan Crane/reader, Jonathan Crane/Joker (DCU), Scarecrow DCU, Jonathan Crane/The Joker","Joker, The Joker, Joker (DCU), Jonathan Crane, Reader, You, Scarecrow DCU - Character","The Joker Jared Leto, The Joker Suicide Squad, Suicide Squad, Post-Suicide Squad (2016), The Joker imagine, The Joker fanfiction, Jonathan Crane - Freeform, The Joker/you - Freeform, The joker/reader - Freeform, The Joker dcu, Jonathan crane/you - Freeform, Jonathan Crane/reader - Freeform, Feels, Feelings, Angst, Fluff and Angst, Heavy Angst, Angst and Hurt/Comfort, Angst and Humor, Angst and Feels, Comfort/Angst, Feelings Realization, Family, Family Feels, Family Drama, Family Dynamics, Humor, Emotional Hurt/Comfort, Hugs, Blood and Injury",English,2018-08-10,Completed,2018-08-10,3802,1/1,null,17,null,151,"After The Joker refused to marry you several times, he actually had the nerve to invite you to his own wedding. Such unexpected, shocking news would have made anybody else crumble with grief. The Queen of New York wasn’t one of those people: she took it as mockery coming from the man whom she loved with all her heart, an unforgivable insult that could never be redeemed."
15634650,even a fourteen-year-old wizard is still a fourteen-year-old,/users/jeien/pseuds/jeien,General Audiences,Gen,hipunoshisumaiku | Hypnosis Mic (Albums),,"Yamada Saburo, Iruma Jyuto, Busujima Mason Rio, Aohitsugi Samatoki","Cameo by Samatoki's sister, Found Family",English,2018-08-10,Completed,2018-08-10,2379,1/1,5,58,4,297,Juto and Riou show up at Saburo's school for parent-teacher conferences.
