work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15678630,The Wells Revival,/users/ToLiveForWells/pseuds/ToLiveForWells,General Audiences,,The Flash (TV 2014),,"Original Harrison Wells, Barry Allen, Iris West, Caitlin Snow, Cisco Ramon, Harry Wells","wow what a post, this ended up a lot longer than i anticipated, Flash AU, Harrison lives",English,2018-08-14,Completed,2018-08-14,2817,1/1,1,3,null,42,"Earth-One Harrison Wells is alive and confused. How did he get here, where was Tess, and what were these recurring nightmares?"
15678615,The Eyes Will Give You Away,/users/justanoutlaw/pseuds/justanoutlaw,Teen And Up Audiences,"F/F, Gen",Once Upon a Time (TV),"Evil Queen | Regina Mills & Snow White | Mary Margaret Blanchard, Evil Queen | Regina Mills/Emma Swan","Evil Queen | Regina Mills, Snow White | Mary Margaret Blanchard, Emma Swan","Alternate Universe - Canon Divergence, Episode: s06e21-s06e22 The Final Battle, Declarations Of Love, True Love, Friendship, Tumblr Prompt, Captain Hook | Killian Jones Bashing, Captain Hook | Killian Jones/Emma Swan Bashing",English,2018-08-14,Completed,2018-08-14,1658,1/1,8,87,6,1002,Snow convinces Regina to go after Emma...on her wedding night.
15678612,Limits,/users/I_Paint_With_Words/pseuds/I_Paint_With_Words,Mature,F/M,Wen Hao sutoreidotsugusu | Bungou Stray Dogs,"Edogawa Ranpo/Yosano Akiko (Bungou Stray Dogs), Edogawa Ranpo & Yosano Akiko (Bungou Stray Dogs)","Edogawa Ranpo (Bungou Stray Dogs), Yosano Akiko (Bungou Stray Dogs), Kunikida Doppo (Bungou Stray Dogs), Dazai Osamu (Bungou Stray Dogs), Fukuzawa Yukichi (Bungou Stray Dogs), background characters","yosano has limits, ranpo has fears, look it's shippy again, but it's straight, woah, you have no idea how hard it was for me to write this, full of headcanons, Characters are probably OOC, do i care?, not really - Freeform, I'm tired, Yosano is tired, so is ranpo, kunikida's tired of dazai's bullshit, Romance-ish, straight romance yes, I'm so gay I can't write straight romance anymore, Angst, fluff with a bad ending, man where's the angst, why can't I write angst anymore",English,2018-08-13,Completed,2018-08-13,8017,1/1,null,7,null,60,"Yosano Akiko had a terrible, terrible secret, one that she was determined to take with her to the grave. Edogawa Ranpo was determined for it to not be so."
15678597,Into Madness,/users/CaptainDeryn/pseuds/CaptainDeryn,Teen And Up Audiences,Gen,"Star Wars Legends: The Old Republic, Star Wars Legends - All Media Types",,"sixth line jedi, Male Jedi Knight, Female Jedi Knight | Hero of Tython, and another jedi knight, The Sixth Line - Character","spoilers for Ziost, a really angsty friend reunion, non-canon compliant characters, look I got nothing else to add here, except angst",English,2018-08-14,Completed,2018-08-14,2997,1/1,2,1,null,17,"Tacka knew two things for certain. One: As soon as the Sixth Line’s shuttle had entered the atmosphere of Ziost it felt like he had gone underwater, the heavy weight of the planet’s darkness sitting on his chest and pushing his head under.  Two: He should have known something was wrong then. He should have said something. He should have done something."
15678585,the last time,/users/lizboo/pseuds/lizboo,General Audiences,M/M,Voltron: Legendary Defender,Keith/Shiro (Voltron),"Keith (Voltron), Iverson (Voltron)","Angst, Break Up, rude shiro, Sad Ending, Hurt, Emotional Hurt, Emotional Baggage, Bad Ending, Gay Keith (Voltron), Gay Shiro (Voltron), no adam, seriously, oh no writers what is you doin, what even is s7, Mental Breakdown",English,2018-08-14,Completed,2018-08-14,456,1/1,2,5,1,215,Shiro has had enough
15678573,History and Murder Mystery,/users/Tamatoa/pseuds/Tamatoa,Mature,M/M,"Star Wars - All Media Types, Solo: A Star Wars Story (2018)",Tobias Beckett/Dryden Vos,"Tobias Beckett, Dryden Vos, Assorted Original Background Characters","prequel to a prequel lmao, Fake/Pretend Relationship",English,2018-08-14,Completed,2018-08-14,767,1/1,null,1,null,17,Tobias Beckett is a professional thief and smuggler on the first real mission of his career. Dryden Vos is an A-list celeb with dark secrets. A look into the past that we all saw coming (or did anyone else lmao)
15678564,"Like Father, Like Daughter",/users/notsogreatwithnames/pseuds/notsogreatwithnames,General Audiences,,Guardians of the Galaxy (Movies),Yondu Udonta/Reader,Yondu Udonta,"Fluff, Father-Son Relationship, Father-Daughter Relationship, Fatherhood",English,2018-08-14,Completed,2018-08-14,1726,1/1,null,7,null,57,"Part 4 of 4 of Happy Days Ahead storyline. Just a short thing about what happens when Reader is gone for the day, leaving Yondu in charge of the kids."
15678558,A Dog Named Lucy,/users/sparkling_cider/pseuds/sparkling_cider,General Audiences,Gen,Carry On Series - Rainbow Rowell,,Agatha Wellbelove,"Introspection, I tried to do poetry but it's just a bunch of metaphors, Pretentious, Agatha deserves better than this fandom gives her",English,2018-08-14,Completed,2018-08-14,274,1/1,4,5,null,21,"Why she runs. Or: stop hating on Agatha, goddamit."
15678546,Catharsis,/users/Dau_hu/pseuds/Dau_hu,General Audiences,M/M,Voltron: Legendary Defender,"Keith/Lance (Voltron), Keith & Lance (Voltron)","Keith (Voltron), Lance (Voltron)","Gift Fic, Spoilers, Season/Series 07, One Shot, Drabble, Hurt/Comfort, Fluff, Ficlet",English,2018-08-14,Completed,2018-08-14,426,1/1,null,27,1,278,"A take on the resolution of some emotions from ""The Journey Within"" in Season 7. Lance looks back on what he lashed out at Keith for, and the two try to communicate their reasons."
15678525,Da fhada an la tagann an trathnona,/users/Bored_Slytherin/pseuds/Bored_Slytherin,Teen And Up Audiences,,Original Work,,Original Characters,"Torture, Mental Instability, Suicidal Thoughts, Regret, War",English,2018-08-14,Completed,2018-08-14,788,1/1,null,null,null,2,"A prologue of sorts,  Alistair King certainly didn't plan on getting captured by the enemy.That didn't stop them from taking him. He didn't plan on breaking.That didn't stop them from pushing him to the brink of sanity He never even considered taking is lifeThat didn't stop him from giving up It's funny what life can make you reconsider"
15678519,something more than that,/users/sadie18/pseuds/sadie18,General Audiences,"F/F, M/M",Harry Potter - J. K. Rowling,"Marcus Flint/Oliver Wood, Draco Malfoy/Harry Potter, Hermione Granger/Pansy Parkinson, Ron Weasley/Blaise Zabini, Terence Higgs/Adrian Pucey, Neville Longbottom/Theodore Nott, Lee Jordan/Fred Weasley, Luna Lovegood/Ginny Weasley, george weasley/angelina johnson (background)","Marcus Flint, Oliver Wood, Draco Malfoy, Harry Potter, Hermione Granger, Pansy Parkinson, Ron Weasley, Blaise Zabini, Terence Higgs, Adrian Pucey, Neville Longbottom, Theodore Nott, Lee Jordan, Fred Weasley, Angelina Johnson, Katie Bell, Alicia Spinnet, Luna Lovegood, Ginny Weasley, George Weasley, Daphne Greengrass, Minerva McGonagall, Severus Snape","High School, High School AU, AU, Grease AU, Grease - Freeform, Greasers, Jock AU, Jocks, No Magic AU, no magic, Basketball, Soccer, Muggles, Muggle Sports, Fluff, No Angst, Cars",English,2018-08-14,Completed,2018-08-14,5703,1/1,1,44,4,462,"high school is brutal, and two groups won't make it easier for each other.  in which high school, basketball, soccer and alcohol are needed for looser tongues and closer mouths."
15678516,Spoonful of Sugar,/users/hufflepirate/pseuds/hufflepirate,General Audiences,Gen,Critical Role (Web Series),"Nott & The Mighty Nein, Jester & Nott (Critical Role), Caduceus Clay & Jester","Jester (Critical Role), Nott (Critical Role), Caleb Widogast, Caduceus Clay, Fjord (Critical Role), Beauregard (Critical Role), Yasha (Critical Role)","Sickfic, Late at Night, Medicine, Coughing, Fever, Tea, Tea Parties, Friendship, Fluff, Hurt/Comfort, Comfort",English,2018-08-14,Completed,2018-08-14,4581,1/1,20,125,6,633,"When Nott's coughing wakes up the rest of the Nein, Jester doesn't like not being able to do anything. Luckily, they have one cleric who's good with medicine and one who's good at finding delightful ways to make the medicine go down. OR Nott gets sick. Jester's spell doesn't work, so they have an impromptu fancy tea party in the middle of the night instead."
15678498,Sacred,/users/hmweasley/pseuds/hmweasley,General Audiences,F/M,Avatar: The Last Airbender,Aang/Katara (Avatar),"Aang (Avatar), Katara (Avatar)","Drabble, Kataang Week 2018",English,2018-08-14,Completed,2018-08-14,100,1/1,null,5,null,62,Katara is sacred to Aang.
15678495,Three,/users/notsogreatwithnames/pseuds/notsogreatwithnames,Mature,,Guardians of the Galaxy (Movies),"Yondu/reader, Yondu Udonta/Reader, Yondu Udonta/Female Reader","Yondu Udonta, Peter Quill, Kraglin Obfonteri","Fluff, Fluff and Smut, Happy Ending",English,2018-08-14,Completed,2018-08-14,5845,1/1,null,5,null,52,"Part 3 of 4 of Happy Days Ahead storyline. After the events of ""A Waking Nightmare"" Reader and Yondu decide to take extra precautions to protect their growing family."
15678486,Next Time,/users/Pallet_and_Cerulean/pseuds/Pallet_and_Cerulean,Teen And Up Audiences,F/M,Tonari no Kaibutsu-kun | My Little Monster,Mizutani Shizuku/Yoshida Haru,"Yoshida Haru, Mizutani Shizuku","Romance, College, Aged Up",English,2018-08-14,Completed,2018-08-14,2732,1/1,1,1,null,15,"“College was a pain. Homework was a pain. Studying was a pain. Haru hated all of it. Though, one decidedly good thing came from college: Shizuku was taking French.“"
15678477,Sleepy,/users/ChimaAmla/pseuds/ChimaAmla,Explicit,M/M,ziyoziyonoQi Miao naMou Xian  | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,Higashikata Josuke/Nijimura Okuyasu,"Higashikata Josuke (JoJo: Diamond is Unbreakable), Nijimura Okuyasu","Hand Jobs, Oral Sex, Sleepy Sex, Fluff and Smut, Wholesome Blowjobs (tm)",English,2018-08-14,Completed,2018-08-14,1050,1/1,2,36,2,362,"Everything was nice, Okuyasu all wrapped up in warm and soft and comfortable.  He nuzzled into the dip between Josuke's neck and shoulder and pulled him a little closer, getting a sleepy mumble in response. Oh.  He was way hard, pushing against Josuke's amazing butt through their sleep pants.  No wonder he'd woken up."
15678471,Zong Yi Yu Ni,/users/LancerMcbender/pseuds/LancerMcbender,Mature,F/M,Hua Chen Yu  - Fandom,,Hua Chen Yu ,,English,2018-08-14,Completed,2018-08-14,363,1/1,null,1,null,93,
15678453,The Bed We Made,/users/Carmenlire/pseuds/Carmenlire,Not Rated,M/M,Shadowhunters (TV),Magnus Bane/Alec Lightwood,"Magnus Bane, Alec Lightwood","Established Relationship, Engagement, Domestic Fluff, Domestic Bliss, Wedding Planning, Alec Lightwood Deserves Nice Things, Happy Magnus Bane/Alec Lightwood, Light Angst, Fluff, Angst with a Happy Ending, Domestic Magnus Bane/Alec Lightwood, Magnus Bane Deserves Nice Things",English,2018-08-14,Completed,2018-08-14,1850,1/1,34,269,33,2022,"His glamour is down like it always is when it’s just the two of them in their space and Alec gets lost for a minute as he watches the last rays of the evening play over Magnus’s face. It only takes a minute, though, for him to realize that something is wrong. While Magnus seems as comfortable as ever straddling Alec, there’s a line of tension running through him that Alec can’t help but notice. He lays his hands on Magnus’s hips, pulling him just a touch closer and Magnus smiles, faintly. “What’s wrong, baby?”"
15678429,Was It Worth It?,/users/Claradwor/pseuds/Claradwor,General Audiences,Gen,Don Juan - Takarazuka Revue,,"Il Commendatore | Don Pedro, Der Tod | Death","Drabble, Aftermath, Regrets",English,2018-08-14,Completed,2018-08-14,124,1/1,1,5,null,9,After he got his revenge Don Pedro is forced to face what he's done in pursuit of it.
15678414,Symbiotic Relationship,/users/tormenta_azul/pseuds/tormenta_azul,General Audiences,M/M,Pacific Rim (Movies),Nate Lambert/Jake Pentecost,"Nate Lambert, Jake Pentecost, Jules Reyes (mentioned), Newton Gieszler (mentioned), Hermann Gottlieb (mentioned)",,English,2018-08-14,Completed,2018-08-14,247,1/1,null,2,null,60,Nate and Jake ponder each other’s demeanors.
15678396,A Waking Nightmare,/users/notsogreatwithnames/pseuds/notsogreatwithnames,Mature,,Guardians of the Galaxy (Movies),"Yondu/reader, Yondu Udonta/Reader, Yondu Udonta/Female Reader","Yondu Udonta, Peter Quill, Kraglin Obfonteri","Angst, Fluff, Happy/sad",English,2018-08-14,Completed,2018-08-14,6526,1/1,null,4,1,55,"Wanting to enjoy a well earned night out alone, reader cannot shake the uneasy feeling they have leaving their and Yondu's child behind for the evening."
15678390,the sweet lullaby of betrayal,/users/fireyicegirl/pseuds/fireyicegirl,Teen And Up Audiences,,Marvel Cinematic Universe,,"Tony Stark, Pepper Potts, Steve Rogers, Thanos (Marvel), All the Avengers","i wrote this when i was really sad, so its sad, tony and betrayal",English,2018-08-14,Completed,2018-08-14,1620,1/1,null,16,null,75,it’s funny how sometimes the people you’d take a bullet for are the ones behind the trigger.
15678381,Home Again,/users/ProstheticLoVe/pseuds/ProstheticLoVe,Not Rated,F/M,Veep (TV),"Amy Brookheimer/Dan Egan, Amy Brookheimer & Dan Egan","Amy Brookheimer, Dan Egan","Spoilers, Seasons 1-6, Marriage Proposal",English,2018-08-14,Completed,2018-08-14,12616,1/1,null,16,null,290,Four times Dan tries to propose and the one time he actually asks Amy to be his wife.
15678363,Blooming,/users/elsiepedee/pseuds/elsiepedee,Not Rated,M/M,Detroit: Become Human (Video Game),Connor/Upgraded Connor | RK900/Gavin Reed,"Upgraded Connor | RK900, Gavin Reed","reed900, Hanahaki Disease, Angst with a Happy Ending, Angst and Feels, Angst and Hurt/Comfort, I wrote this on a whim, I Will Go Down With This Ship, anyone who knows me knows i never shut up about reed900, and if i get the chance to hurt gavin, i always take the opportunity and run, like this fic",English,2018-08-14,Completed,2018-08-14,1158,1/1,6,44,2,308,"And wasn't that just the kicker, huh? The fact that even though he was a fucking supercomputer, easily the smartest android out of them all, he still hadn't the faintest clue about why Gavin was like this. Gavin didn't know if he should feel proud about the fact that he had been able to keep such a secret from someone like Richard. He figured that this didn't count as a secret. It counted as a fucking embarrassment."
15678351,Ghostly Sightings,/users/lucifersshroud/pseuds/lucifersshroud,Teen And Up Audiences,M/M,Harry Potter - J. K. Rowling,Draco Malfoy/Harry Potter,"Draco Malfoy, Harry Potter","Drinking, Implied/Referenced Homophobia, Suicide, Not Epilogue Compliant",English,2018-08-14,Completed,2018-08-14,1854,1/1,1,23,2,289,"In which Harry realizes he's bisexual, sees someone he believes to be dead, and makes some questionable decisions."
15678342,The Cruise,/users/Caterpillar_of_the_night/pseuds/Caterpillar_of_the_night,Teen And Up Audiences,M/M,Hamilton - Miranda,Gilbert du Motier Marquis de Lafayette/Hercules Mulligan,"Hercules Mulligan, Gilbert du Motier Marquis de Lafayette","Seasickness, slight emetophobia, Stuffing, Burps, sick lafayette, caretaker hercules mulligan, Implied Smut, implied stuffing, Cruise Ships, people are mean, staff member is very helpful, Weddings, George Washington is a Dad, Everyone Is Gay",English,2018-08-14,Completed,2018-08-14,1770,1/1,null,7,null,125,"After the perfect wedding, Herc and Laf can assume nothing else will go wrong, right? Little do they know that a certain Lafayette is prone to sea sickness.  Written by 50waystodieEdited by yours truly ***WARNING: THIS FIC CONTAINS IMPLIED SMUT, SLIGHT NUDITY, IMPLIED STUFFING, BURPS/EMETO. IF THESE TOPICS MAKE YOU UNCOMFORTABLE, PLEASE CLICK AWAY!!***"
15678339,I do what I want,,Explicit,M/M,The Adventure Zone (Podcast),Sazed/Taako (The Adventure Zone),"Sazed (The Adventure Zone), Taako (The Adventure Zone)","trigger warning, Seriously guys this ones rough, Sexual Abuse, Physical Abuse, Emotional/Psychological Abuse, Angst, Suicidal Thoughts, Abusive Relationships, please be careful and don't trigger yourself, Fuck Sazed (The Adventure Zone), Sazed's the worst, Blood, Poor Taako, This takes place when they are in a relationship so there might be parts that bother people, Whump, Hurt No Comfort",English,2018-08-14,Completed,2018-08-14,1069,1/1,null,10,null,194,Sazed gets violent when you don't give him what he wants.
15678330,We Are Not the Good Guys,/users/living100lives/pseuds/living100lives,Not Rated,F/M,The 100 (TV),"Bellamy Blake/Clarke Griffin, Raven Reyes/Miles Ezekiel Shaw, Abby Griffin/Marcus Kane, Bellamy Blake/Echo, Emori/John Murphy (The 100)","Bellamy Blake, Clarke Griffin, Jordan Green, Raven Reyes, Miles Ezekiel Shaw, Abby Griffin, Marcus Kane, Echo (The 100), Madi (The 100), John Murphy (The 100), Emori (The 100), Indra (The 100), Charmaine Diyoza, Octavia Blake","The 100 - Freeform, Bellarke, Season 6 idea, New Planets, Science Fiction, Memori - Freeform, zaven, Kabby, Jordan is beautiful and needs to be protected, how I hope it goes, Confessions, Love Confessions, War, always fighting, the flame needs to go",English,2018-08-14,Completed,2018-08-14,662,1/1,null,36,3,843,"The world as they knew it has been destroyed and is never coming back. Bellamy and Clare wake up from Cryosleep to realize that they have been asleep for 125 and that two of their best friends are dead. This fic picks up right where the Season 5 finale left off. A new world awaits and, hopefully, so do new beginnings. But when they reach the ground they find that there is no way to do better than they did before.    Clarke looked into Bellamy’s eyes. She saw the hope in them. But she also saw the hurt and the pain he had experienced in the few years before they went to sleep. She knew that if they woke the others up they may not have another chance to finally talk about everything that she had been bottling up. But she knew that this was the right thing to do. So instead of saying what she really felt, she whispered, “Together”."
15678321,You Always were the Grownup [Sherlock],/users/Bored_Slytherin/pseuds/Bored_Slytherin,Not Rated,,"Sherlock Holmes & Related Fandoms, Sherlock (TV)",Mycroft Holmes & Sherlock Holmes,"Mycroft Holmes, Sherlock Holmes, Sherlock Holmes' Mother, Anthea (Sherlock)","POV Mycroft Holmes, Mycroft Feels, Holmes Family, Sherlock Holmes Has Feelings, Anthea (Sherlock) is the Best PA, Past Alcohol Abuse/Alcoholism, Drinking, Mycroft Being a Good Brother, Mycroft is a Bit Not Good",English,2018-08-14,Completed,2018-08-14,832,1/1,null,8,1,120,"Mycroft had always played the role of an older brother, whether it was appreciated or not. He was the mature one, the one who took care of his baby brother when nobody else could. No matter what happened he would always have a purpose. Protecting his brother because Sherlock will always need him. Right? He needs Sherlock to need him because if he doesn't, then what is the point of Mycroft Holmes?"
15678306,Happy Days Ahead,/users/notsogreatwithnames/pseuds/notsogreatwithnames,Mature,,Guardians of the Galaxy (Movies),"Yondu/reader, Yondu Udonta/Reader, Yondu Udonta/Female Reader","Yondu Udonta, Peter Quill, Kraglin Obfonteri","Fluff, SO MUCH FLUFF, Love, Little bit of smut",English,2018-08-14,Completed,2018-08-14,2535,1/1,null,4,1,60,Reader and Yondu enjoy each other's comfort after a long day.
15678267,Why Do You Want Me To Say The Obvious?,/users/clamtom/pseuds/clamtom,General Audiences,M/M,Pentagon (Korea Band),Kim Hyojong | E'Dawn/Lee Hwitaek | Hui,"Kim Hyojong | E'Dawn, Lee Hwitaek | Hui, Kim Hyuna, Adachi Yuto, Jung Wooseok, Yan An, Steve....","courtesy clerk au, Tattoos, femme!hui, hui wears makeup and nail polish, Gay, big gay !",English,2018-08-14,Completed,2018-08-14,8727,1/1,4,25,7,162,"Hwitaek was about to quit when the new guy showed up. Then the new guy showed up, his name was Hyojong and he was blonde with freckles and blue eyes. He had a tattoo of a flower on the back of his hand, under his thumb. And Hwitaek didn't quit. (courtesy clerk/grocery store worker au LMAO)"
15678264,I've Got You.,/users/Jimbobshuwop/pseuds/Jimbobshuwop,General Audiences,,Voltron: Legendary Defender,"Keith/Lance (Voltron), Keith & Lance (Voltron)","Keith (Voltron), Lance (Voltron)","Fluff, Angst?, Angst., I don't know how to tag., Lance needs love, Lance deserves love, don't know where I was going with this, s7 killed me, Keith Tries, He's a good boyfriend, Nightmare, Lance is a bean, Keith is a bean, They both need love, klance, No actual s7 spoilers, Fluff? What fluff, it's mostly just angst lmao",English,2018-08-14,Completed,2018-08-14,396,1/1,4,38,1,387,Lance has a nightmare and Keith tries to comfort.
15678261,Driving Miss Daisy,/users/LysCat/pseuds/LysCat,Mature,F/M,"Agents of S.H.I.E.L.D. (TV), The Avengers (Marvel Movies)",Steve Rogers/Skye | Daisy Johnson,"Steve Rogers, Skye | Daisy Johnson, Alphonso ""Mack"" Mackenzie","Fluff and Smut, Romantic Comedy",English,2018-08-14,Completed,2018-08-14,4056,1/1,2,13,5,249,"While out on her own, Daisy is reunited with her boyfriend. Established Captain Quake. Set after season three of Agents of SHIELD. No Daisy/Lincoln, no Steve/Sharon."
