work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15667890,Good Boy,/users/softlace/pseuds/softlace,Mature,M/M,"NCT (Band), SM Rookies","Kim Jungwoo (NCT)/Everyone, Kim Jungwoo/Seo Youngho | Johnny, Kim Jungwoo/Lee Taeyong, Kim Jungwoo/Wong Yuk Hei | Lucas, Jung Yoonoh | Jaehyun/Kim Jungwoo","Kim Jungwoo (NCT), Wong Yuk Hei | Lucas, Lee Taeyong, Jung Yoonoh | Jaehyun, Seo Youngho | Johnny","PWP, Jungwoo is needy, Plot What Plot/Porn Without Plot, Dirty Thoughts, Dirty Talk, Rough Sex, Roughness, Good Boy, Masturbation, Imagination, Pet Names, sorrynotsorry",English,2018-08-13,Completed,2018-08-13,1165,1/1,4,66,5,1093,"Jungwoo was a good boy. He was quiet and he never bothered his precious leader, Taeyong, or his hyungs, like Doyoung or Jaehyun, not even the younger members like Lucas and Jeno. He was reserved and quiet and never bothered anyone, but man, did everyone bother Jungwoo.  ||| in short Jungwoo masturbates alone while thinking about nct"
15667866,Timeless,/users/ems_daisies_dreamuses/pseuds/ems_daisies_dreamuses,General Audiences,M/M,EXO (Band),Byun Baekhyun/Park Chanyeol,"Byun Baekhyun, Park Chanyeol","Alternate Universe - Fantasy, Vampires, incubus, Sirens, Domovoi - Freeform, Satyr, literally anything you can think of, this is kind of out there, based loosely loosely on the song hotel California by the ealges, it's a classic, would recommend, Implied Smut, broken baekyeol, Angst with a Happy Ending, I have no excuse for this",English,2018-08-13,Completed,2018-08-13,3323,1/1,37,48,4,446,"""Some dance to remember, some dance to forget.""--Hotel California, The Eagles, 1976 Chanyeol doesn't remember Baekhyun, and then he does, but he isn't sure if Baekhyun even remembers him at all."
15667863,Leap of Faith,/users/tailsbeth/pseuds/tailsbeth,Teen And Up Audiences,"F/F, Gen",SKAM (Norway),Sana Bakkoush/Noora Amalie Saetre,"Sana Bakkoush, Noora Amalie Saetre, Eva Kviig Mohn, Vilde Lien Hellerud, Chris Berg","Islamophobia, Angst, Internalized Homophobia",English,2018-08-13,Completed,2018-08-13,3216,1/1,2,7,null,72,"When the online world meets reality, a friendship turns into something a lot more intense. But with real life comes a lot more obstacles and grey areas. [The AU where Noora doesn’t move to Oslo until season 2 but set in autumn cause there’s more excuse for cuddles then. There’s a mish mash of references to actual scenes here so be on the lookout.]"
15667845,Declare,/users/Val_Creative/pseuds/Val_Creative,Teen And Up Audiences,F/M,Flowers in the Attic - V. C. Andrews,Cathy Dollanganger/Chris Dollanganger,"Cathy Dollanganger, Chris Dollanganger","Canon - Movie, Mild Language, Romantic Fluff, Incest, Ballet, Implied/Referenced Drug Use",English,2018-08-13,Completed,2018-08-13,137,1/1,3,5,4,26,"Cathy's face brightens, as she glimpses her bouquets of flowers and Chris's similarly built features, running and hugging him longingly."
15667842,"don't say goodbye to me without kisses, baby",/users/oofmybones/pseuds/oofmybones,Not Rated,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)","Lance (Voltron)-centric, Tooth-Rotting Fluff, Love Confessions, Boys Kissing, Boys In Love",English,2018-08-13,Completed,2018-08-13,540,1/1,2,86,9,606,"Lance knows that in war there will be times when its the final battle and you could lose someone before you even make a move. He's watched too many of those. And finally he understands. There's a price. If he doesn't confess to Keith now and right now, he probably won't be able to get that chance ever again. So he does confess."
15667830,saltwater and coconut rum,/users/skatzaa/pseuds/skatzaa,Teen And Up Audiences,F/F,Avatar: Legend of Korra,Korra/Asami Sato,"Korra (Avatar), Asami Sato, Mako (Avatar), Senna (Avatar), Tonraq (Avatar)","Alternate Universe - Modern Setting, Casual drinking, Bingo square fill, Athletic Tropical Cuddling, Drunk Tourist Femslash, Implied Underwater Love Story",English,2018-08-13,Completed,2018-08-13,1485,1/1,4,69,4,null,"Asami goes on vacation, drinks too many cocktails, and meets a cute girl. In that order."
15667824,You Are My Canvas,/users/fallenrose24/pseuds/fallenrose24,Teen And Up Audiences,F/F,Xenoblade Chronicles 2 (Video Game),Kagutsuchi | Brighid/Meleph | Morag Ladair,"Meleph | Morag Ladair, Kagutsuchi | Brighid, Wadatsumi | Aegaeon, Homura | Pyra",,English,2018-08-13,Completed,2018-08-13,11903,1/1,4,30,null,285,(End game spoilers) Brighid finds that sometimes words are not enough to record a memory.
15667806,The World Needs Princes,/users/Pantton_Sandacers/pseuds/Pantton_Sandacers,General Audiences,M/M,"Sanders Sides (Web Series), Thomas Sanders","Creativity | Roman ""Princey"" Sanders/Logic | Logan Sanders","Creativity | Roman ""Princey"" Sanders, Logic | Logan Sanders","Established Relationship, First Kiss, Hurt/Comfort",English,2018-08-13,Completed,2018-08-13,1287,1/1,null,26,4,96,"After “Crofters: The Musical!” Roman is feeling insecure and retreats to his room. Fortunately, his boyfriend Logan helps him feel better with one of his passionate speeches of encouragement."
15667794,Confession!,/users/Intyruswestan/pseuds/Intyruswestan,General Audiences,M/M,Andi Mack (TV),"Cyrus Goodman/T. J. Kippen, Cyrus Goodman & T. J. Kippen","Cyrus Goodman, T. J. Kippen, Andi Mack, Buffy Driscoll, Jonah Beck",,English,2018-08-13,Completed,2018-08-13,1031,1/1,null,45,5,559,TJ decides to come clean about his feelings
15667755,Mermaid Marco - One Shot,/users/ArtisticTrash/pseuds/ArtisticTrash,Teen And Up Audiences,Gen,Shingeki no Kyojin | Attack on Titan,,"Marco Bott, Annie Leonhart, Reiner Braun, Bertolt Hoover","Attempted Murder, murder but not really, mermaid marco, Alternate Universe - Fantasy, Transformation, Mermaid Transformation, One Shot, Spoilers, but not really",English,2018-08-13,Completed,2018-08-13,2291,1/1,null,1,null,15,A short little one-shot about Marco becoming a mermaid for the first time.  Read the tags if you wish. Warnings are up there.
15667728,A Thousand Miles,/users/mangosmoothiecoran/pseuds/mangosmoothiecoran,Teen And Up Audiences,M/M,Voltron: Legendary Defender,"Matt Holt/Shiro, Adam/Shiro (Voltron)","Matt Holt, Shiro (Voltron), Lance (Voltron), Keith (Voltron), Coran (Voltron), Allura (Voltron), Colleen Holt, Sam Holt, Hunk (Voltron), Shay (Voltron), Adam (Voltron), Pidge | Katie Holt, Original Characters","SET AFTER S7, PLEASE DONT READ YOU WILL GET SPOILED, after finding out Matt has a gf I came up with her name, Fix-it fic, shatt centric, Reunion 2.0, trigger warning for anyone sensitive to insecure thoughts and throwing up, Angst, cheesy early 2000 hits, Matt is insecure, and a good person, Shiro is doing his best, yes my title is based off of that song, you can't tell me it doesn't describe them perfectly, everyone who isn't Matt and Shiro are only make quick cameos, Past Adam/Shiro - Freeform, Happy Ending",English,2018-08-13,Completed,2018-08-13,9254,1/1,3,37,2,323,"(Fix-it fic set after season 7 for all us Shatt shippers and thirsty ass Matt stans) Feelings never truly gone resurface after the war for Earth is over. It's not easy mourning for a friend and lover now gone. However, Matt is there for Shiro, and Shiro can't help the fact that he is in love. Sadly it's not that easy, and both sides struggle to meet the other halfway when outside factors intervene."
15667716,Let's Talk About Dreams (and maybe learn some things while we do),/users/silent_knives_wielder/pseuds/silent_knives_wielder,Mature,M/M,Wen Hao sutoreidotsugusu | Bungou Stray Dogs,Dazai Osamu/Nakajima Atsushi (Bungou Stray Dogs),"Dazai Osamu (Bungou Stray Dogs), Nakajima Atsushi (Bungou Stray Dogs), Kunikida Doppo (Bungou Stray Dogs), Armed Detective Agency (Bungou Stray Dogs), everyone's here - Character","Pre-Relationship, Torture, It's not really explicit but still, Nightmares",English,2018-08-13,Completed,2018-08-13,4373,1/1,6,37,7,260,"Getting tortured isn't fun and being forced to take time off isn't either, but Atsushi had to do both. Maybe having Dazai around will make it better. -x-x-x- “Atsushi! I’m here for a sleepover!” He exclaimed before walking into Atsushi’s apartment and dumping his coat and bag onto the floor and spralling himself over Atsushi’s couch. “Sl-sleepover!?” Asked Atsushi anxiously, damn he only made dinner for himself and Kyouka and he was really hungry. He also didn’t have a guest room so he had to sleep on the floor which was an awful idea. Atsushi had tried it once before they’d gotten Kyouka’s room set up and he’d woken up with a very sore back. Also, Atsushi had never done a normal sleepover before, what were they supposed to do? Did Dazai have any expectations for him? Goddammit, now Atsushi was going to disappoint his mentor. “Atsushiiiiiiiiiii!” Called Dazai from the kitchen (when did he go to the kitchen?) “Huh? Uh? Yes, Dazai?” Said Atsushi running over to the stove where Dazai was standing.  “You need to finish cooking this.” He said gesturing to the stew Atsushi was making. -x-x-x- For ADA week 2018 Day 1 - Early Mornings and Sleepless Nights and Day 2 - Healing"
15667707,Sadie/McKayla,/users/summerdayghost/pseuds/nothinglikethesun,General Audiences,F/F,Tragedy Girls (2017),Sadie Cunningham/McKayla Hooper,"Sadie Cunningham, McKayla Hooper",Fanart,English,2018-08-13,Completed,2018-08-13,0,1/1,null,1,null,7,
15667686,Tremors,/users/amuk/pseuds/amuk,General Audiences,Gen,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Midoriya Izuku & Yagi Toshinori | All Might,"Midoriya Izuku, Uraraka Ochako, Todoroki Shouto, Bakugou Katsuki, Iida Tenya, Yaoyorozu Momo, Ashido Mina, Tokoyami Fumikage, Asui Tsuyu, Toogata Mirio, Yagi Toshinori | All Might","Friendship, Hurt/Comfort, Loss, Grief/Mourning, Alternate Universe - Canon Divergence",English,2018-08-13,Completed,2018-08-13,8695,1/1,2,17,null,139,"Then again, it wasn’t really a dream but a memory. All Might was dead and there was nothing Deku could do about it."
15667677,Attacks,/users/Zon_Chan/pseuds/Zon_Chan,General Audiences,M/M,"Iron Man (Movies), Spider-Man: Homecoming (2017), Guardians of the Galaxy (Movies), Marvel Cinematic Universe","Peter Parker/Tony Stark, Peter Parker/Peter Quill, Peter Quill/Tony Stark","Peter Parker, Peter Quill, Tony Stark","Panic Attacks, Fluff, Good Peter, Protective Tony Stark, Peter Quill Feels",English,2018-08-13,Completed,2018-08-13,272,1/1,1,24,1,462,Quill has a panic attack.
15667668,Another Voice in the Night,,Explicit,,"Veronica Mars (TV), Veronica Mars (Movie 2014), Veronica Mars - All Media Types",Logan Echolls/Veronica Mars,,"Phone Sex, Sex Worker, Angst",English,2018-08-13,Completed,2018-08-13,12070,1/1,41,92,6,803,"When Veronica takes a job as a sex phone operator to help pay for college, she receives an unexpected caller with a familiar voice."
15667665,Awkward First Time,/users/HeroFizzer/pseuds/HeroFizzer,Mature,F/M,Frozen (2013),Anna/Kristoff (Disney),"Elsa (Disney), Anna (Disney), Kristoff (Disney)","big dick, Anal, tight squeeze",English,2018-08-13,Completed,2018-08-13,3275,1/1,2,2,null,221,"Your first sexual experience may not be perfect. Anna and Kristoff act as an example of this, as the two manage to get it on for their first Valentine's Day together in Arendelle. Unfortunately for Anna, Kristoff may be a rather big pill to swallow. Happy Valentine's Day, everyone!"
15667656,Day Two: Confession,/users/flynnisfly/pseuds/flynnisfly,Not Rated,M/M,Andi Mack (TV),Cyrus Goodman/T. J. Kippen,"T. J. Kippen, Cyrus Goodman","Tyrus Week 2018, Confession",English,2018-08-13,Completed,2018-08-13,358,1/1,1,73,4,562,"“I like you, Underdog. Cyrus. A lot. To the point where I want to kiss you and hold your hand and take you out on real dates and shit. In an ideal world, you’d feel the same way. But I understand if you don’t. I just need you to know.”"
15667653,You made me this mess,/users/Lethalliin/pseuds/Lethalliin,Not Rated,Other,Real Person Fiction,,,"Molestation, Childhood Trauma, Implied Childhood Sexual Abuse, Child Abuse, Cousin Incest",English,2018-08-13,Completed,2018-08-13,255,1/1,null,1,null,48,"I had an anxiety/panic attack and needed to let it all out. Please don't read if you're triggered by non-con/molestation. I am a CSA survivor, and I need to sometimes write things to help me. This is about being molested by my older cousin."
15667641,Wait,/users/Uhmkiki/pseuds/Uhmkiki,General Audiences,F/M,5 Seconds of Summer (Band),Calum Hood/Original Female Character(s),"Calum Hood, Original Female Character(s)","song-fic, Wait- Maroon 5, Weddings",English,2018-08-13,Completed,2018-08-13,2159,1/1,null,1,null,35,In which Calum fucks up and chooses a not so convenient place to ask for a second chance.
15667629,Sensibility,/users/LittleWhiteTie/pseuds/LittleWhiteTie,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Keith/Shiro (Voltron),"Shiro (Voltron), Keith (Voltron)","Angst with a Happy Ending, Post-Season/Series 07, Comatose Keith, Pining Shiro (Voltron)",English,2018-08-13,Completed,2018-08-13,1647,1/1,14,223,27,1021,"Shiro visits Keith in the hospital and talks about his feelings. It's okay, he thinks, if Keith's not awake to hear it."
15667623,i'm ready to let go,/users/rambles_N_tumbles/pseuds/rambles_N_tumbles,Not Rated,M/M,bangtansonyeondan | Bangtan Boys | BTS,"Jung Hoseok | J-Hope/Min Yoongi | Suga, Kim Namjoon | RM/Min Yoongi | Suga, Jeon Jungkook/Jung Hoseok | J-Hope","Min Yoongi | Suga, Jung Hoseok | J-Hope, Kim Namjoon | RM, Jeon Jungkook, Park Jimin (BTS)","Established Relationship, Past Relationship(s), Weddings, Wedding Fluff, Exes, Friendship/Love, Lovers to Friends, Fiancees to Exes to Friends, yes i just made a new tag sue me, Fluff and Hurt/Comfort, Light Angst, yoongi is just trying to make things okay again, hoseok is getting married and hopes everything is okay, jungkook is worried and comes off as a bit mean but hes just protective, jimin comes off as very mean but he's been hurt a lot so forgive him okay, hes a good kid i swear, namjoon is the sweetest boy and the true hero of this tale",English,2018-08-13,Completed,2018-08-13,4441,1/1,2,39,2,275,"weddings are stressful. there are cakes to be delivered, food to be cooked, people to be seated, and that's just the reception. the ceremony itself is filled with problems to be solved and situations to avoid.so when yoongi gets a call to be there two weeks before the ceremony is to take place, he doesn't argue with the desperate plea on the other side of the phone.then again, when has he ever said no to hoseok?alternatively;;hoseok is getting married and yoongi spends the 2 weeks before repairing every relationship he's faltered since they broke up."
15667560,The Tale Of The Amazing Technicolor Gravecoat,/users/angel_in_ink/pseuds/Angel%20Ascending,General Audiences,Gen,Critical Role (Web Series),,"Original Female Character, Mollymauk Tealeaf, Jester (Critical Role), Fjord (Critical Role), Beauregard (Critical Role), Nott (Critical Role), Caleb Widogast, Yasha (Critical Role), Caduceus Clay","Storytelling, Molly May Be Gone But His Coat Is Not, Who Lives Who Dies Who Tells Our Story?, Stories Have Power, Redemption",English,2018-08-13,Completed,2018-08-13,2380,1/1,50,120,24,477,"Adelina Colfer sized up the crowd at the Dancing Deer with a practiced eye as she took a gulp of ale to quench her parched throat. The bard had already told two stories to the packed common room, and had earned more than enough coin to stop for the night if she wished. Still, she hated to leave it at just two stories. Boots came in a pair, and socks, and pants, but she felt stories were best told in threes or not at all. Her audience, patrons driven to seek shelter during the snowstorm outside still looked attentive, and it was still early enough in the evening that no one was yet terribly drunk or looked like they were about to fall asleep. But what story to tell? “Has anyone here heard the tale of the amazing technicolor gravecoat?” Adelina asked, her voice carrying all the way to the back of the room. A bard tells a tale in a crowded tavern, not knowing that a group of renowned adventurers are listening...."
15667557,12. Refrences,/users/Cinno_Angel/pseuds/Cinno_Angel,Teen And Up Audiences,,Detroit: Become Human (Video Game),,"Hank Anderson, Gavin Reed, Connor (Detroit: Become Human), Upgraded Connor | RK900","Memes, Vines, refrences, just generally trash, I Don't Even Know",English,2018-08-13,Completed,2018-08-13,301,1/1,5,30,null,312,Hank and Gavin prove how old they are.
15667539,Vibes,/users/TideNightWalker/pseuds/TideNightWalker,General Audiences,M/M,Andi Mack (TV),"Cyrus Goodman/T. J. Kippen, T.J. Kippen & Amber (Andi Mack), Buffy Driscoll & Cyrus Goodman","T.J. Kippen, Amber (Andi Mack), Cyrus Goodman, Buffy Driscoll","Crushes, Bisexual Male Character, Gay Male Character, Buffy is a good friend, T.J. and Amber are siblings",English,2018-08-13,Completed,2018-08-13,372,1/1,null,56,4,563,"T.J. is hopelessly crushing on one Cyrus Goodman. Cyrus is also hopelessly crushing on T.J. Kippen. Their first option? Rant about how the other is so cute to their sisters. ---- My submission for Tyrus Week, Day 1: Crush."
15667518,Whatever It Takes ||Sheith||,/users/keithXkogane/pseuds/keithXkogane,Mature,"F/F, F/M, M/M, Multi, Other",Voltron: Legendary Defender,"Keith/Shiro (Voltron), Hunk & Pidge | Katie Holt, Adam/Shiro (Voltron), Keith/Lance (Voltron), Allura/Lotor (Voltron)","Keith (Voltron), Pidge | Katie Holt, Lance (Voltron), Shiro (Voltron), Adam (Voltron), Allura (Voltron), Hunk (Voltron), Lotor (Voltron), Matt Holt, Coran (Voltron), Sam Holt, Zarkon (Voltron)","Bisexual Lance (Voltron), Gay Keith (Voltron), Trans Keith (Voltron), Bottom Keith (Voltron), POV Keith (Voltron), Keith (Voltron) is Bad at Feelings, Protective Shiro (Voltron), Alpha Shiro (Voltron), Bisexual Shiro (Voltron), Alpha/Beta/Omega Dynamics, Alpha/Omega, Alpha Lance (Voltron), Omega Keith (Voltron), Hurt Lance (Voltron), Top Shiro (Voltron), Dom Shiro (Voltron), Sub Keith (Voltron), Alternate Universe - Sugar Daddy, Alternate Universe - High School, Pining Keith (Voltron), Alternate Universe - College/University, SHEITH - Freeform, Shiro x Keith - Freeform, omega keith alpha shiro, keith has a kitten, Mating Cycles/In Heat, Omega Verse, Alternate Universe - Rock Band, Shiro (Voltron) is a Dork",English,2018-08-13,Completed,2018-08-13,940,1/1,2,41,9,728,"Keith Kogane is one of two omega's in his small group of friends, something he's very not pleased about. One night Keith, Lance, Hunk, Allura, and Pidge go to a university to check it out. Their tour guides are none other then Pidge's older brother (Matt) and his friend who just so happens to catch Keith's eye."
15667506,who cares it's an itachi omorashi story,/users/dinosaurbones/pseuds/dinosaurbones,Mature,,Naruto,,Uchiha Itachi,"Ugh, Omorashi, Desperation, i guess i write piss stories now, Implied/Referenced Self-Harm, some wetting",English,2018-08-13,Completed,2018-08-13,765,1/1,null,5,null,273,"Holding it is just another self-imposed punishment. (The conclusion of ""Self-flagellation."")"
15667500,Childhood Innocence,/users/San121/pseuds/San121,General Audiences,Gen,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki & Midoriya Izuku,"Bakugou Katsuki, Bakugou Mitsuki, Midoriya Izuku, Midoriya Inko, Original Characters","Hybrids, Rabbit Izuku, Childhood Friends, Tooth-Rotting Fluff, Adorable Midoriya Izuku, Soft Bakugou Katsuki, Confused OCs",English,2018-08-13,Completed,2018-08-13,2055,1/1,3,57,13,459,"Katsuki only likes his Rabbit Companion, Izuku, who doesn't go to school. When Izuku finally joins, Katsuki is ecstatic while everyone else is confused."
15667485,Delicium,/users/Linden/pseuds/Linden,Teen And Up Audiences,M/M,Supernatural,Dean Winchester/Sam Winchester,"Dean Winchester, Sam Winchester, John Winchester","Pre-Slash, Demon Blood",English,2018-08-13,Completed,2018-08-13,1018,1/1,20,52,1,345,"Now and again, Azazel stops in to feed his favorite son."
15667479,Sans' Karma,/users/FriendlyFlower/pseuds/FriendlyFlower,Mature,Gen,Undertale (Video Game),,"Sans (Undertale), Frisk (Undertale)","Burglary, Aged-Up Frisk (Undertale), Shrinking, This is why you shouldn't steal things kids, Exhaustion, Poor Life Choices, Karma's a whore, Tiny Sans, Giant Frisk, Frisk has a nice couch, Sans Needs A Hug, Fate Worse Than Death, Buttcrush, Butt fetish, Agony, Deaf Frisk (Undertale), Struggling, Gassy Frisk, Farting, Sans Has a Bad Time, Unaware, Bad Ending",English,2018-08-13,Completed,2018-08-13,160,1/1,5,1,null,105,"Sans, a burglar, shrinks down to a quarter of an inch in Frisk’s house as he tries to steal Frisk’s couch."
15667467,Nightmare,/users/HanShotFirst1234/pseuds/HanShotFirst1234,General Audiences,,Voltron: Legendary Defender,,"Matt Holt, Pidge | Katie Holt, Hunk (Voltron), Te-osh (Voltron), Olia (Voltron)",SADNESS AHEAD,English,2018-08-13,Completed,2018-08-13,725,1/1,null,1,null,39,"Matt finally has freedom in sight. Now, he must fight."
15667395,Detroit become submissive,/users/orphan_account/pseuds/orphan_account,Mature,M/M,Detroit: Become Human (Video Game),"Gavin/simon, Gavin Reed/Simon, gavin600, gavin/pl600","Gavin Reed, Simon (Detroit: Become Human), PL600 Android(s) (Detroit: Become Human)","implied BDSM, Implied Punishment, Rule Breaking, no beta we die like men, BDSM, should i make them fuck?, dom!gavin reed, Dom!Gavin, dominant Gavin, dominant gavin reed, sub!Simon, sub!pl600, Submissive Simon, Light Dom/sub, Dom/sub Undertones, Dominance, Dom/sub, Humiliation, Public Humiliation",English,2018-08-13,Completed,2018-08-13,921,1/1,null,7,1,86,Just a short lil dom/sub fluff. Simon purposely breaks a rule to get gavin's attention.
15667380,The Dance of Waves and Shore,/users/NimbleShrillSphinx/pseuds/NimbleShrillSphinx,Not Rated,Gen,Original Work,Sea/shore - Relationship,,,English,2018-08-13,Completed,2018-08-13,247,1/1,3,3,null,9,Just a poem about shore and sea
15667374,degrees of separation,/users/amuk/pseuds/amuk,General Audiences,"F/M, Gen",Ci noasukara | Nagi no Asukara | Nagi-Asu: A Lull in the Sea,"Mukaido Manaka/Sakishima Hikari, Mukaido Manaka/Kihara Tsumugu, Hiradaira Chisaki/Kihara Tsumugu, Shiodome Akari & Sakishima Hikari, Hisanuma Sayu/Shiodome Miuna","Mukaido Manaka, Sakishima Hikari, Kihara Tsumugu, Hiradaira Chisaki, Hisanuma Sayu, Shiodome Miuna, Shiodome Akari","Friendship, Hurt/Comfort, Romance, Friends to Lovers, Loss, Grief/Mourning, Alternate Universe, What-If",English,2018-08-13,Completed,2018-08-13,6655,1/1,null,null,null,7,"It was hard being left behind, to wait for the day time would start moving forward again."
