work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15941981,The Raccoons' Stuck Sneezes,/users/sarahgirl1998/pseuds/sarahgirl1998,No Archive Warnings Apply,General Audiences,Gen,Happy Tree Friends,,,"Humor, Comedy, Sneezing, Allergies, Short Story, Stuck Sneeze",English,2018-09-08,Completed,2018-09-08,1380,1/1,null,1,null,16,Because I can't bring myself to use Lifty and Shifty's names in the title of any story.
15939119,hammers and knives,/users/lovesickeningly/pseuds/lovesickeningly,Creator Chose Not To Use Archive Warnings,General Audiences,"Gen, M/M",Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,"Midoriya Izuku & Todoroki Shouto, Bakugou Katsuki & Midoriya Izuku, Iida Tenya/Midoriya Izuku, Iida Tenya & Midoriya Izuku, Midoriya Izuku & Shinsou Hitoshi, League of Villains & Midoriya Izuku","Sensei | All For One, Kurogiri (My Hero Academia), Akaguro Chizome | Stain, Dabi (My Hero Academia), Shigaraki Tomura | Shimura Tenko, Toga Himiko, Yagi Toshinori | All Might, Class 1-A (My Hero Academia), League of Villains (My Hero Academia), Midoriya Izuku, Iida Tenya, Bakugou Katsuki, Todoroki Shouto, Shinshou Hitoshi, Aizawa Shouta | Eraserhead","Alternate Universe - Canon Divergence, Midoriya Izuku Has a Quirk, Midoriya Izuku Does Not Have One for All Quirk, Bakugou Katsuki Swears A Lot, Mirio Togata Has One for All Quirk, Shinsou Hitoshi Replaces Mineta Minoru, Villain Midoriya Izuku, Bakugou Katsuki Has A Crush, and for a goddamn good reason too, mineta's hair looks like shiat but shinsou has the ultimate brainwave aesthetic-, okay anyways uhm lots of canon divergence here, proceed with cautio- no wait nevermind bust in and gimme ur kudos qwq",English,2018-09-08,Completed,2018-09-08,638,1/1,8,60,9,487,"Midoriya Izuku has always wanted to be a hero—and with his quirk, he could easily become one. He just hopes that he doesn’t get arrested for being an underage bartender beforehand. OR Izuku is captured as a hostage by the League of Villains, they take special interest in his quirk so they commence a deal of the devil, and eagerly jump at the chance to get inside information on UA. The side effect of friends was not expected, but it was a small issue. They would forget and ignore him soon enough. Right...?"
15938165,Date Night,/users/vega_voices/pseuds/vega_voices,No Archive Warnings Apply,Mature,F/M,Murphy Brown (TV),Murphy Brown/Peter Hunt,"Murphy Brown, Peter Hunt (Murphy Brown)",,English,2018-09-08,Completed,2018-09-08,3647,1/1,2,3,null,9,"
Saturday nights were for satin slips under her skirt, loose blouses that showed off the tiny curve she had, and on cold nights, sweaters she didn’t need a coat with. They were for her fancy heels - not even the ones she wore on show nights. But ones she could dance in, whether they stayed twenty minutes or an hour. 
"
15937841,Nowhere Town,/users/S_Hylor/pseuds/Red,No Archive Warnings Apply,Teen And Up Audiences,M/M,The Losers (2010),"Carlos ""Cougar"" Alvarez/Jake Jensen","Carlos ""Cougar"" Alvarez, Jake Jensen","Post-Movie: The Losers (2010), Pre-Relationship, Running Away, running away together to Australia",English,2018-09-09,Completed,2018-09-09,1003,1/1,20,38,5,221,"
""Disappear with me?""
 
Cougar had thought those words for near on a month, after the Port of LA incident, every time he looked at Jensen. He never thought he'd find himself saying them.
 
Jensen looked up from his laptop, frowning slightly. He looked confused for a moment, then conflicted, almost as though he was having an argument inside his head. Then he nodded.
 
""Sure, man, where you wanna go?""
"
15937832,Meeting the family,/users/thestarsaregivenonceonly/pseuds/thestarsaregivenonceonly,No Archive Warnings Apply,General Audiences,F/M,"Timothee Chalamet - Fandom, tim chalamet","timothee chalamet x reader, timmy x reader, timothee x reader","Timothee Chalamet, Timmy, Original Female Character","timmy blurb, timmy blurbs, timothee blurb, timothee blurbs, timothee chalamet blurb, timothee chalamet blurbs, pauline chalamet - Freeform",English,2018-09-09,Completed,2018-09-09,346,1/1,null,null,null,45,The first time you met Timmy's family ~ for Alexis
15937829,Keep their eyes on you (then they won't look at her),/users/KennaWrites/pseuds/KennaWrites,No Archive Warnings Apply,Teen And Up Audiences,M/M,LEGO Nexo Knights,"Aaron Fox/Lance Richmond, Lance Richmond & Isabella ""Izzy"" Richmond, Fletcher ""Fletch"" Bowman & Isabella ""Izzy"" Richmond","Lance Richmond, Clay Moorington, Macy Halbert, Axl (Nexo Knights), Ava Prentis, Robin Underwood, Aaron Fox, Isabella ""Izzy"" Richmond","Lance-centric, Angst and Hurt/Comfort, Written strangely, Too Many HeadCanons, I'm probably projecting, It's too late to be writing, I wrote this while listening to ""I'm sorry about Your Parents"" on repeat",English,2018-09-09,Completed,2018-09-09,994,1/1,null,null,null,20,"As they grew, it became all the more clear. He had to keep their attention on him because if they watched her for too long…. They might realize that she wasn’t tamed. A wild horse that would trample into the ground whatever they used to try and control her. He had to keep their eyes on him. Lance and Izzy-centric."
15937823,Season(al depression) 10,/users/ScripturientJ/pseuds/ScripturientJ,Creator Chose Not To Use Archive Warnings,General Audiences,,Lego Ninjago,,Jay Walker,"just me venting, Depression, Anxiety, whump (i guess), mentions of all the ninja, Unfinished, may be finished later, im just sad and stupid, Self Harm, sort of, its just hair pulling and its a brief mention lol",English,2018-09-09,Completed,2018-09-09,434,1/1,null,7,null,49,Jay suffers for my mental illness
15937814,A Rare Pair,/users/NotSoSirius92/pseuds/NotSoSirius92,Creator Chose Not To Use Archive Warnings,General Audiences,F/M,Harry Potter - J. K. Rowling,Dennis Creevy/Mafalda Hopkirk,"Dennis Creevey, Mafalda Hopkirk","Challenge Response, Short One Shot, Complete",English,2018-09-09,Completed,2018-09-09,255,1/1,null,null,null,19,"Dennis was tired of Madame Hopkirks shit, he was going to call her on it. Short One shot. Complete. FotR Character Roulette Challenge"
15937799,"Spider-Man Kisses (And A Little Lower, Too)",/users/rubberupandmakeitstarker/pseuds/rubberupandmakeitstarker,Underage,Explicit,M/M,"Marvel Cinematic Universe, Iron Man (Movies), Spider-Man: Homecoming (2017)",Peter Parker/Tony Stark,"Peter Parker, Tony Stark","69 (Sex Position), Blow Jobs, Deepthroating, Premature Ejaculation, Masturbation",English,2018-09-09,Completed,2018-09-09,615,1/1,null,47,7,903,Peter wants to kiss Tony while hanging from his web. He may or may not go a little lower than originally planned.
15937796,First,/users/justlookingvmca/pseuds/justlookingvmca,No Archive Warnings Apply,Explicit,,Figure Skating RPF,Tessa Virtue & Scott Moir,Tessa Virtue & Scott Moir - Character,,English,2018-09-09,Completed,2018-09-09,1624,1/1,null,8,null,215,Their first time.
15937766,Sweet Dreams (in the back of your car),/users/rubberupandmakeitstarker/pseuds/rubberupandmakeitstarker,Underage,Explicit,M/M,"Marvel Cinematic Universe, Iron Man (Movies), Spider-Man: Homecoming (2017)",Peter Parker/Tony Stark,"Tony Stark, Peter Parker","Wet Dream, Coming In Pants, Sexual desperation, Caught, Orgasm Delay/Denial, handjobs",English,2018-09-09,Completed,2018-09-09,1181,1/1,2,88,5,1355,"Tony is scandalized for Peter. The kid has only been asleep for ten minutes, and he is already squirming in his place across the seat. Tony was able to keep a straight face when Peter turned over and started rubbing his face into his crotch, pretending he didn’t notice, that it wasn’t taking all of his willpower not to get hard. He started to get nervous when Peter started making little, whispy noises, his hips twisting, looking for something to press into. Tony isn’t known for making great decisions, and so when he placed his hand on Peter’s hip to stop him moving, Peter let out a debauched whimper."
15937763,Bound,/users/Bangttaeng/pseuds/Bangttaeng,No Archive Warnings Apply,Explicit,M/M,Monsta X (Band),Chae Hyungwon/Yoo Kihyun,"Chae Hyungwon, Yoo Kihyun","Incubus! Hyungwon, Human! Kihyun, Virgin! Kihyun, Smut, Fluff",English,2018-09-09,Completed,2018-09-09,3189,1/1,null,35,null,377,"Prompt: Hyungwon/kihyun with hyungwon as an incubi and kihyun is bind to him with a spell that was casted on him by his parents when he was a kid. Kihyun keeps denying hyungwon until he finally gives in and they ended up together. Top hyungwon, virgin kihyun and smut please."
15937730,Long Walks on The Beach,/users/Haywoodublowme/pseuds/Haywoodublowme,Creator Chose Not To Use Archive Warnings,Mature,M/M,Sugar Pine 7 RPF,Clayton James/Steven Suptic,"Clayton James, Steven Suptic","Recreational Drug Use, Semi-Public Sex, Car Sex, Blow Jobs, Hand Jobs, Anal Sex, chillin",English,2018-09-09,Completed,2018-09-09,3167,1/1,null,1,null,35,"Steven and Cib take some alone time together to spend their nights like just a couple of friends. Smoking weed, watching the waves, and jerking each other off."
15937718,In this void (In this Love I have for you),/users/wolfjillyjill/pseuds/wolfjillyjill,Creator Chose Not To Use Archive Warnings,General Audiences,F/F,The 100 (TV),"Clarke Griffin/Lexa, Clarke Griffin & Lexa","Clarke Griffin, Lexa (The 100)","Clexa, A re-imagining of ""The Bow"" scene and how it should have ended, Endgame Clarke Griffin/Lexa, Angst, Fluff and Angst, Fluff, our girls deserve happiness, Eventual Clarke Griffin/Lexa, Commander Lexa, Alternate Universe - Canon Divergence, repost, Love",English,2018-09-09,Completed,2018-09-09,1421,1/1,4,46,4,669,"A re-imagining of ""The Bow"" scene and how it should have ended."
15937712,Help Me Help You,/users/SilentMad/pseuds/SilentMad,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Kuroshitsuji | Black Butler,Sebastian Michaelis/Ciel Phantomhive,"Sebastian Michaelis, Ciel Phantomhive","Sad, Angst, Depression, Mental Illness, Suicide Attempt, Hurt, reocvery, aged up Ciel, Alternate Universe, Alternate Universe - Modern Setting, Alternate Universe - College/University",English,2018-09-09,Completed,2018-09-09,2449,1/1,null,15,2,89,"An accident changes Ciel's life forever. His life seems to be falling apart like the glass from that car window. The question is, can someone pick up the pieces?"
15937706,Jolene,/users/theycallmethejackal/pseuds/theycallmethejackal,No Archive Warnings Apply,Not Rated,F/M,The West Wing,"Josh Lyman/Donna Moss, Amy Gardner/Josh Lyman","Amy Gardner, Josh Lyman, Donna Moss","Love Triangles, Songfic",English,2018-09-09,Completed,2018-09-09,480,1/1,null,6,null,157,Amy has a song stuck in her head.
15937673,Best I've Ever Had,/users/rubberupandmakeitstarker/pseuds/rubberupandmakeitstarker,Underage,Explicit,M/M,"Marvel Cinematic Universe, Iron Man (Movies), Spider-Man: Homecoming (2017)",Peter Parker/Tony Stark,"Tony Stark, Peter Parker","Premature Ejaculation, Coming Untouched, Fingering, Anal Sex, Blowjobs, Cheating",English,2018-09-09,Completed,2018-09-09,935,1/1,null,63,5,1109,"Teenagers suck at having sex, and Peter's previous (and current) sexual partners are no exception. When the lack of a good lay starts to get to Peter, Tony steps in to show him how it's done."
15937637,Poem: Goldilocks,/users/LuckyUnluckyWolfCat/pseuds/LuckyUnluckyWolfCat,"Major Character Death, Graphic Depictions Of Violence",Mature,Other,Original Work,None,"Goldilocks, Papa Bear (Goldilocks), Mama Bear (Goldilocks), Baby Bear (Goldilocks)","Dark Fantasy, Dark Fairy Tale Elements, Fairy Tale Retellings, poem, Poetry, Trespassing, Child Death",English,2018-09-09,Completed,2018-09-09,455,1/1,1,1,null,9,"A little girl called Goldilocks comes strolling into the house of the three bears in the woods. She eats their porridge, sits in their chairs, and sleeps in their beds. The three bears come home and see the damage she has done. Then they find her in one of their beds.  What do they do to her?"
15937574,Tattoos,/users/The_Black_Hart/pseuds/The_Black_Hart,No Archive Warnings Apply,General Audiences,F/M,Harry Potter - Fandom,Harry Potter/Daphne Greengrass,"Harry Potter, Daphne Greengrass","Young Love, early morning, Stolen Moments, Cuddling, Slice of Life, Tattoos",English,2018-09-09,Completed,2018-09-09,634,1/1,1,14,2,374,"He knew there was no quieter time in her day than this moment, stolen every morning."
15937559,"Drink Up, Overflow",/users/rubberupandmakeitstarker/pseuds/rubberupandmakeitstarker,Underage,Explicit,M/M,"Marvel Cinematic Universe, Iron Man (Movies), Spider-Man: Homecoming (2017)",Peter Parker/Tony Stark,"Tony Stark, Peter Parker","Underage Drinking, Dry Humping, Masturbation",English,2018-09-09,Completed,2018-09-09,455,1/1,null,58,4,1205,Peter gets drunk and jerks off in Tony's lap. I can't make that sound cute.
15937535,The Heartbreaking Ones,/users/Luce_cm/pseuds/Luce_cm,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",Teen And Up Audiences,F/F,"Marvel Cinematic Universe, Black Widow (Comics), Black Widow - All Media Types",Natasha Romanov (Marvel)/Reader,"Natasha Romanov (Marvel), Reader, Hydra - Character, others mentioned - Character, or implied - Character","Angst and Hurt/Comfort, Angst with a Happy Ending, Past Relationship(s), Broken Engagement, Fake/Pretend Relationship, Lies, Hurt/Comfort, Extortion, Implied Violence, implied threat of death",English,2018-09-09,Completed,2018-09-09,1314,1/1,2,18,null,253,"“Look, you hate me. I know that. But I need you to trust me. I’d never let anything happen to you, because I… I love you.”"
15937520,Moving in and moving on,/users/Ceindreadh/pseuds/Ceindreadh,Creator Chose Not To Use Archive Warnings,Not Rated,F/M,The Doctor Blake Mysteries,Alice Harvey/Matthew Lawson,"Alice Harvey, Jean Beazley, Matthew Lawson, Danny Parks",,English,2018-09-09,Completed,2018-09-09,2034,1/1,null,3,null,26,"When tragedy strikes, people have to deal with it in their own way."
15937499,Peter Parker: Grumpy When Teased,/users/rubberupandmakeitstarker/pseuds/rubberupandmakeitstarker,Underage,Explicit,M/M,"Marvel Cinematic Universe, Iron Man (Movies), Spider-Man: Homecoming (2017)",Peter Parker/Tony Stark,"Peter Parker, Tony Stark","Dark!Tony, Orgasm Delay/Denial, Orgasm Denial, Sexual desperation, Blowjobs, Premature Ejaculation",English,2018-09-09,Completed,2018-09-09,930,1/1,null,49,3,950,It turns out that Peter doesn't respond well to being denied an orgasm.
15937475,Prison Break,/users/unlimitedcity/pseuds/unlimitedcity,No Archive Warnings Apply,Not Rated,M/M,NCT (Band),Lee Donghyuck | Haechan/Mark Lee,"Lee Donghyuck | Haechan, Mark Lee (NCT), Huang Ren Jun","Fluff and Humor, Alternate Universe - High School, markhyuck, Alternate Universe - Modern Setting",English,2018-09-09,Completed,2018-09-09,2295,1/1,5,144,5,783,Jail booths are such a cliché... we all love.
15937472,Difficult Love Confessions,/users/Luce_cm/pseuds/Luce_cm,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",Teen And Up Audiences,F/M,"Marvel Cinematic Universe, Captain America - All Media Types","James ""Bucky"" Barnes/Reader, James ""Bucky"" Barnes & Steve Rogers","James ""Bucky"" Barnes, Reader, Tony Stark (mentioned)","Angst with a Happy Ending, Fluff, Domestic Fluff, Established Relationship, Emotional Hurt/Comfort, Romantic Fluff, Fluffy Ending, Implied/Referenced Anxiety, Implied/Referenced Violence",English,2018-09-09,Completed,2018-09-09,1174,1/1,null,27,3,455,“This isn’t easy for me. I’ve never… Not like this. But. You matter to me. A lot.”
15937448,Hole in the Swamp,/users/AzureMagician/pseuds/AzureMagician,No Archive Warnings Apply,Explicit,"F/F, F/M",Corruption of Champions,Original Character/Original Character/Original Character,"Female Champion (Corruption of Champions), Spider-Morph (Corruption of Champions)","Breeding, Cunnilingus, Interspecies Sex, Masturbation, Mating Cycles/In Heat, Loss of Virginity, Penis In Vagina Sex, Plot What Plot/Porn Without Plot, Threesome - F/F/M, Web Sex, POV Second Person",English,2018-09-09,Completed,2018-09-09,1501,1/1,null,8,1,682,The Champion ate the wrong fruit and now she has to relieve herself of her unnatural heat. Luckily she finds two spider-morphs in the swamp who are willing to help her out.
