work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15916599,The Perfect Morning:,/users/stevedannolover100781/pseuds/stevedannolover100781,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply, Underage",Mature,F/M,Hawaii Five-0 (2010),Junior Reigns/Tani Rey,"Tani Rey, Junior Reigns, Koa Rey","Breakfast, Mornings, Gift Fic, Gift Giving, Romantic Gestures, Romance, Rating: M, Ratings: R, Family, General, Flowers, Brother-Sister Relationships, Showers, Consensual, Mild Sexual Content, Established Relationship, Happy, Happy Ending",English,2018-09-04,Completed,2018-09-04,246,1/1,null,null,null,16,"*Summary: Tani & Junior moved into together with her brother, What happens when they get together?, Stay Tuned, It’s gonna be a good one!!!!*   *Author’s Note: Part of my series, Read & Enjoy with my compliments!!!!*"
15914751,find your name,/users/TheDragonLover/pseuds/TheDragonLover,No Archive Warnings Apply,General Audiences,M/M,Undertale (Video Game),W. D. Gaster/Grillby,"Grillby (Undertale), W. D. Gaster","Grillster, younger days, collegetale au, Memes, written for request",English,2018-09-04,Completed,2018-09-04,889,1/1,3,4,null,38,"RIP Grillby’s patience, and Gaster’s back. --- For a request to write Grillster, with a prompt."
15911955,Redhead,/users/Servena/pseuds/Servena,No Archive Warnings Apply,Teen And Up Audiences,F/M,Titanic (1997),Jack Dawson/Rose DeWitt Bukater,"Rose DeWitt Bukater, Jack Dawson","Running Away, Hair Washing, Hair Dyeing, Hiding in Plain Sight, changing appearance, hidden identity, Alternate Universe - Canon Divergence, Fluff and Angst, Fluff, Angst, Love, Bickering, Flirting, Implied/Referenced Suicide",English,2018-09-04,Completed,2018-09-04,692,1/1,null,2,null,21,“Are you sure about this?” Jack asked for what felt like the hundredth time.
15911934,Sons,/users/Servena/pseuds/Servena,No Archive Warnings Apply,Teen And Up Audiences,"F/M, Gen",Marco Polo (TV),Empress Chabi/Kublai Khan (Marco Polo),"Empress Chabi (Marco Polo), Kublai Khan (Marco Polo)","Mother-Son Relationship, Brothers, Alternate Universe - Canon Divergence, talk of violence, Rescue Missions",English,2018-09-04,Completed,2018-09-04,429,1/1,null,2,null,15,"“They’re my sons, Kublai.” [Set after the season 2 episode ""Measure Against the Linchpin""]"
15903564,Blow Jobs or Bro Jobs?,/users/shiny_glor_chan/pseuds/shiny_glor_chan,No Archive Warnings Apply,Mature,M/M,Persona 5,"Kurusu Akira/Sakamoto Ryuji, Persona 5 Protagonist/Sakamoto Ryuji","Sakamoto Ryuji, Kurusu Akira, Persona 5 Protagonist","Persona 5 kink meme, Blow Jobs, Fluff and Humor",English,2018-09-04,Completed,2018-09-04,523,1/1,null,26,3,240,"It takes a long few moments for Ryuji to come back to himself as he pants from the force of his orgasm. “Man,” he murmurs as he looks at Akira, who is wiping his mouth with the back of his hand. “Uhh...”"
15901221,Infinite Island,/users/wouldratherbeaunicorn/pseuds/wouldratherbeaunicorn,Creator Chose Not To Use Archive Warnings,General Audiences,F/M,Dear Evan Hansen - Pasek & Paul/Levenson,Evan Hansen/Zoe Murphy,"Evan Hansen, Zoe Murphy",Theater Nerds,English,2018-09-05,Completed,2018-09-05,459,1/1,4,10,1,75,"“But maybe across the sea, someone on their infinite island is waving back at me.”"
15901218,Partners Pt. 1,/users/koreanboyswriting/pseuds/koreanboyswriting,Graphic Depictions Of Violence,General Audiences,F/M,"bangtansonyeondan | Bangtan Boys | BTS, K-pop",Jeon Jungkook/Reader,Jeon Jungkook,"Alternate Universe - Police, Police Officer Jeon Jungkook",English,2018-09-05,Completed,2018-09-05,5001,1/1,1,10,1,140,“You loved your partner ever since he first walked into the precinct. The only problem is he has a girlfriend and dating fellow detectives is against the rules. Can you and Jungkook find out a way to be together or will unforeseen forces tear you apart?”
15901215,She Sees Him,/users/KlaroAJPunk/pseuds/KlaroAJPunk,No Archive Warnings Apply,Not Rated,F/M,The Vampire Diaries (TV),Caroline Forbes/Klaus Mikaelson,"Caroline Forbes, Klaus Mikaelson, Tyler Lockwood, Rebekah Mikaelson",,English,2018-09-05,Completed,2018-09-05,385,1/1,null,5,null,183,A super short piece on Caroline seeing Klaus for the first time in the chemistry lab
15901209,Detail,/users/atlus/pseuds/atlus,No Archive Warnings Apply,Teen And Up Audiences,M/M,NCT (Band),Dong Si Cheng | WinWin/Moon Taeil,"Moon Taeil, Dong Si Cheng | WinWin","Early Mornings, Morning Cuddles, Sleepy Kisses, Domestic Fluff, Slice of Life",English,2018-09-05,Completed,2018-09-05,1000,1/1,2,22,null,159,detail (n.) - an individual feature Ex. It gave him the perfect opportunity to study every detail of Sicheng’s face.
15901197,Inside Infinity,/users/ThePandaSquid/pseuds/ThePandaSquid,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,,Voltron: Legendary Defender,,"Shiro (Voltron), Black Lion (Voltron)","Aftermath of Torture, Panic Attacks, Hurt Shiro (Voltron), Shiro (Voltron) Has PTSD - Post-Traumatic Stress Disorder, Astral Plane, temporary memory loss, mentions of torture, Shock, Vague PTSD Flashbacks, The infinity of Voltron's Quintessence, Post Season 2",English,2018-09-05,Completed,2018-09-05,731,1/1,2,5,null,52,"First he was battling Zarkon with the other Paladins of Voltron and then everything goes black, but it doesn't stay that way. Shiro's transition to the infinity of Voltron’s quintessence isn't peaceful."
15901194,"be my bro forever, bro",/users/starsessions/pseuds/starsessions,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",Teen And Up Audiences,M/M,Smosh,Damien Haas/Shayne Topp,"Shayne Topp, Damien Haas, Ericka Bozeman, Courtney Miller, Joshua Ovenshire","Marriage Proposal, in n out joke, Drabble, Established Relationship",English,2018-09-05,Completed,2018-09-05,828,1/1,2,36,1,183,"Damien’s four failed attempts to propose to Shayne at In N Out, and one successful one."
15901179,Memory Loss,/users/NikkiDoodle/pseuds/NikkiDoodle,Creator Chose Not To Use Archive Warnings,General Audiences,F/M,Rick and Morty,"Rick Sanchez/Original Female Character(s), Rick Sanchez/Reader","Rick Sanchez (Rick and Morty), Morty Smith, Reader","Humor, Angst and Humor",English,2018-09-05,Completed,2018-09-05,259,1/1,1,14,1,290,"Rick and Morty have their memories erased, but that doesn't stop Rick from trying to get into your pants."
15901155,"""You Could Never Fail Me.""",/users/Awesome126753/pseuds/Awesome126753,"Creator Chose Not To Use Archive Warnings, Graphic Depictions Of Violence",Teen And Up Audiences,F/M,Miraculous Ladybug,"Chat Noir/Marinette Dupain-Cheng, Adrien Agreste/Marinette Dupain-Cheng, Adrien Agreste/Ladybug, Chat Noir/Ladybug (Miraculous Ladybug)","Marinette Dupain-Cheng | Ladybug, Adrien Agreste | Chat Noir, Plagg (Miraculous Ladybug), Papillon | Hawk Moth","Implied/Referenced Child Abuse, Implied/Referenced Rape/Non-con, Akumatized Marinette Dupain-Cheng, Akumatized Ladybug, Helpful Plagg, Plagg Cares, Adrien Agreste/Marinette Dupain-Cheng Fluff, Adrien Agreste Knows, Hurt Marinette Dupain-Cheng, Identity Reveal, Angst with a Happy Ending, Angst and Hurt/Comfort, Protectiveness, Fluff and Angst",English,2018-09-05,Completed,2018-09-05,2104,1/1,1,47,1,1050,Marinette turns up missing after an akuma attack that happened two weeks ago. Chat Noir looks high and low to find her but the black cat has no such luck. Adrien makes a striking realizations that Marinette is Ladybug and is even more worried for his princess. When she turns up as an akuma those two weeks later you can imagine his surprise. His own little secret slips and things get nasty.
15901146,Face the truth #Puns,/users/Mojobiscuits/pseuds/Mojobiscuits,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Supernatural,Dean Winchester/ Castiel,"Sam, Dean, Castiel, the Ghostfacers - Character","Destiel - Freeform, Case Fic, One Shot, Short, Everyone Ships Castiel/Dean Winchester, Comedy",English,2018-09-05,Completed,2018-09-05,404,1/1,null,14,null,194,"Dean hated working with the Ghostfacers. They would constantly bug the Winchesters instead of doing their jobs, and worse stop the Winchesters from doing their jobs."
15901137,Ease,/users/Ocard/pseuds/Ocard,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Harry Potter - J. K. Rowling,"Harry Potter/Voldemort, Harry Potter/Tom Riddle, Harry Potter/Tom Riddle | Voldemort","Harry Potter, Tom Riddle | Voldemort","Alternate Universe - Voldemort Wins, Mommy Kink, Ageplay, Male Lactation, Orgasm Denial, Stockholm Syndrome, Sexual Content",English,2018-09-05,Completed,2018-09-05,1022,1/1,3,131,19,2716,Harry did his best not to be completely sucked into the illusion that Tom created between them.
15901128,Almost All the Fish,/users/DudeManWriter/pseuds/DudeManWriter,No Archive Warnings Apply,Mature,F/M,RWBY,Blake Belladonna/Sun Wukong,"Blake Belladonna, Sun Wukong (RWBY)","Stuffing, Weight Gain, Feeding Kink, Overeating, Belly Kink, Belly Rubs",English,2018-09-05,Completed,2018-09-05,1852,1/1,null,5,null,396,"Blake and Sun go to an all-you-can-eat seafood buffet. With an incredible appetite like Blake has, she'll definitely be getting her fill."
15901122,Bittersweet Epiphany,/users/lou2/pseuds/lou2,No Archive Warnings Apply,Teen And Up Audiences,"Gen, M/M",Bleach,"Ayasegawa Yumichika & Madarame Ikkaku, Ayasegawa Yumichika/Madarame Ikkaku","Ayasegawa Yumichika, Madarame Ikkaku, Zaraki Kenpachi","Character Study, Angst and Feels, Possibly Unrequited Love, men being idiots",English,2018-09-05,Completed,2018-09-05,560,1/1,null,7,null,36,Being in love is more important than any code of honor.   Takes place between chapter 325 page 19 and chapter 326 page 5 when Kira knocks Yumichika out.
15901113,Muses Deserve Nice Things Too,/users/Numinous_Scribe/pseuds/Numinous_Scribe,No Archive Warnings Apply,General Audiences,F/M,Kingdom Hearts,Aqua & Vanitas (Kingdom Hearts),"Vanitas (Kingdom Hearts), Aqua (Kingdom Hearts)","Prompt Fic, Alternate Universe - Modern Setting, Photography AU",English,2018-09-05,Completed,2018-09-05,2023,1/1,6,9,null,69,"Even a hardass artist like himself knows it’s good for the art when his muse is in a good mood. And sometimes? Sometimes, he just likes to be nice. In which Vani decides to give Aqua a tribute of his appreciation."
15901101,wanted dead or alive (preferably alive),/users/binkbonk/pseuds/binkbonk,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Keith/Shiro (Voltron),"Keith (Voltron), Shiro (Voltron), Pidge | Katie Holt, Pidge | Katie Holt's Family, Matt Holt, Sendak (Voltron), Hunk (Voltron), Allura (Voltron)","there might be some lance/allura but uhhhh idk yet and i dont wanna disappoint, Slow Burn, Implied/Referenced Torture, Alien Abduction, Desert, basically wild west meets aliens, Shiro (Voltron) Has PTSD - Post-Traumatic Stress Disorder, because when doesnt he, Amputee Shiro (Voltron), Implied/Referenced Child Abuse, Aged-Up Character(s), kinda spooky?, we love some good ole cattle mutilation, Blood and Gore, Alcohol, cause saloons yknow, Angst and Hurt/Comfort",English,2018-09-05,Completed,2018-09-05,2651,1/1,1,18,null,146,"Shiro’s been a friend to the Holt family for so long that he’s practically their adopted son/brother. So naturally, when he goes missing out of the blue Pidge seeks out the best navigator she’s ever known to help her find him: Keith Kogane"
15901095,Cherries can cause concussions,/users/ThatsAllPeachy/pseuds/ThatsAllPeachy,No Archive Warnings Apply,General Audiences,F/M,Adventure Time,"Betty Grof/Simon Petrikov, Simon Petrikov/Betty grof","Betty Grof, Ice King | Simon Petrikov, Marceline (Adventure Time), Marceline's Mom (Adventure Time)","Fluff, Forehead Kisses",English,2018-09-04,Completed,2018-09-04,950,1/1,3,16,null,264,"Ooo is a very magical place. Perhaps too magical for our world to comprehend, but not for a humans imagination to. Also there is a TON of petrigrof in this. I’m sorry I was so devastated by Betty’s fate that I had to write a universe where she was alright. She’s alive in my little bisexual heart."
15901089,the virtue is,/users/anenigmaticsmile/pseuds/anenigmaticsmile,No Archive Warnings Apply,General Audiences,Gen,EXO (Band),,"Kim Jongin | Kai, Byun Baekhyun","Dying World, Far Future",English,2018-09-05,Completed,2018-09-05,1015,1/1,2,2,null,8,"one leaves, another arrives"
15901071,Laser tag is not always the best,/users/theoneoverthere/pseuds/theoneoverthere,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Buzzfeed The Try Guys (Web Series),Keith Habersberger/Zach Kornfeld,"Keith Habersberger, Zach Kornfeld","Laser Tag, Fluff, zeith/kach, Drunken fluff, Short Story, one chapter, late night fluff, tired writing",English,2018-09-05,Completed,2018-09-05,197,1/1,null,6,null,64,A short laser tag AU for the late night browsing.
15901062,"""I love you."" ""I love you, too.""",/users/Thisismylifenow/pseuds/Thisismylifenow,Major Character Death,General Audiences,M/M,Voltron: Legendary Defender,Keith/Lance (Voltron),"Keith (Voltron), Lance (Voltron)","Angst and Tragedy, so here you go, all the feels, FUCK, I wrote this in like five minutes at 2 AM, klance titanic au, i didn't want to write this, I listened to a sad song from the Titanic soundtrack, and I couldn't leave well enough alone, I was fucking sobbing writing this",English,2018-09-05,Completed,2018-09-05,615,1/1,2,5,1,96,"Just another heart-wrenching Titanic AU for Klance. They die, just so you're aware. I don't want to hurt my boys but I just needed to get my feelings out and this monstrosity came from it. I'm so sorry."
15901053,Moonstone,/users/LilBittyMonster/pseuds/LilBittyMonster,Creator Chose Not To Use Archive Warnings,General Audiences,Gen,Critical Role (Web Series),Beauregard & Mollymauk Tealeaf,"Beauregard, Mollymauk Tealeaf","Mollymauk Lives Fest, Modern AU, The Moonweaver, Nonbinary Character, Disscussions of Religion",English,2018-09-05,Completed,2018-09-05,666,1/1,2,19,null,119,Mollymauk and Beau have a talk about The Moonweaver
15901044,"vaki thu, god kona",/users/kimaracretak/pseuds/kimaracretak,Creator Chose Not To Use Archive Warnings,General Audiences,Gen,Jordskott (TV),Esmeralda & Klara,"Esmeralda (Jordskott), Klara (Jordskott)","Past Character Death, Autumn, Character Study, Nature Magic, Necromancy, Resurrection, Blood",English,2018-09-05,Completed,2018-09-05,671,1/1,2,1,null,7,"Esmeralda tries to pick up the pieces, which is hard when one of them is missing. (There's a solution to that.)"
15901026,Yeah I've Got Issues,/users/Abitginger/pseuds/Abitginger,No Archive Warnings Apply,Teen And Up Audiences,M/M,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Bakugou Katsuki/Midoriya Izuku,"Bakugou Katsuki, Midoriya Izuku","Panic Attacks, Tsundere Bakugou Katsuki, Mild Language, Anxiety Attacks, Post-Canon",English,2018-09-05,Completed,2018-09-05,2782,1/1,2,47,3,387,"One-shot written for BakuDeku month of wonder, day 2:festival/apology. A little late but such is life ~ Izuku and Katsuki go on an undercover mission at a festival."
