work_id,title,author,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15610902,Reactions to Fear,/users/Leda_Rudbek/pseuds/Leda_Rudbek,General Audiences,M/M,Detroit: Become Human (Video Game),"Markus/Simon (Detroit: Become Human), sorta","Markus (Detroit: Become Human), North (Detroit: Become Human), Josh (Detroit: Become Human), Simon (Detroit: Become Human)",Character Study,English,2018-08-08,Completed,2018-08-08,768,1/1,4,18,1,167,A dumb little thing I wrote at like 1 AM a couple days ago. A character study of the Jericho main four.
15610881,The Mighty Hammer,/users/ALittleBitofThis/pseuds/ALittleBitofThis,Mature,,Marvel Cinematic Universe,Peter Parker & Tony Stark,"Peter Parker, Tony Stark, Justin Hammer, Minor MCU Character, James ""Rhodey"" Rhodes","Whump, Torture, Electrocution, Cutting, Bondage, Iron Dad, Fluff, Hurt/Comfort, Comfort, Injury Recovery",English,2018-08-08,Completed,2018-08-08,7648,1/1,8,92,5,1176,It was supposed to just be a little mission. Something to give Peter some experience. Tony didn’t expect Justin Hammer would be there. And he sure as hell didn’t expect the man to use Peter to get to him. Mostly whump with some recovery/fluff at the end.
15610866,The Conductor,/users/Kariookami/pseuds/Kariookami,General Audiences,Gen,Miraculous Ladybug,,"Marinette Dupain-Cheng, Marinette Dupain-Cheng's Parents, Adrien Agreste",,English,2018-08-08,Completed,2018-08-08,6286,1/1,null,9,null,73,"after a terrible accident that left a world renowned pianist, misere D'Aboville, unable to play the piano again he has now created an orchestra as he restarts his life as a conductor instead. marinette is excited to see adrien preform live with them on opening night and is invited to see the rehearsal. yet upon arriving the conductor's son seems to against adrien preforming with them. little does she realize her mother has been keeping a secret for over 20 years. can she and char noir take down this new villain?"
15610860,Coral Crowns and Sea Sounds,/users/Demon_Cookie101/pseuds/Demon_Cookie101,General Audiences,,Homestuck,,"Eridan Ampora, Feferi Peixes, Dualscar (Mentioned), Sollux Captor (mentioned)","Emotional Conversations, eventual erisol, but its not really a focus",English,2018-08-08,Completed,2018-08-08,3770,1/1,2,16,1,55,"Feferi finally drags Eridan off for a talk, under the guise of showing him cute sea life.(They maybe both cry a little.)"
15610842,Balanced,/users/MutedRainbow/pseuds/MutedRainbow,General Audiences,F/M,Harry Potter - J. K. Rowling,Hermione Granger & Draco Malfoy,,"reconnection, Hurt/Comfort, Romance",English,2018-08-08,Completed,2018-08-08,2040,1/1,null,1,null,24,"""The precision with which he traced the runes in the familiar pattern brought a lightness to her chest as she faced the darkness.""  One-Shot."
15610824,The Ass Trio,/users/bitemyshinyredtender/pseuds/bitemyshinyredtender,Explicit,M/M,"Thomas the Tank Engine & Friends, Thomas the Tank Engine - All Media Types","Gordon/James/Henry, Gordon/Henry (Thomas the Tank Engine), James/Henry, Gordon/James","Gordon (Thomas the Tank Engine), James (Thomas the Tank Engine), Henry (Thomas the Tank Engine)","Threesome, Begging, Spitroasting, mild cuckolding?, if that's a thing, Well it is now",English,2018-08-08,Completed,2018-08-08,1231,1/1,null,8,2,97,It's literally super self explanatory I don't know what to tell ya
15610821,Serpent Under Flower,/users/ChookTingle/pseuds/ChookTingle,Explicit,F/F,Love & Legends (Visual Novel),"Helena Klein/MC, Helena Klein/The Witch Queen","Main Character (Love & Legends), Helena Klein, The Witch Queen","Mind Games, Dark Magic, Abusive Relationships, Threats of Violence, Betrayal, Lies, Mind Control, POV First Person, Present Tense",English,2018-08-08,Completed,2018-08-08,2476,1/1,7,3,2,115,"As Helena falls in love, the Witch Queen plays a long game."
15610818,Uneasy Rider,/users/ChookTingle/pseuds/ChookTingle,Mature,F/M,Love & Legends (Visual Novel),"Alain Richter/The Witch Queen, Alain Richter/MC","Main Character (Love & Legends), The Witch Queen (Love & Legends), Alain Richter","Pegging, Mind Control, Forced Voyeurism, Torture, Abusive Relationships, POV First Person, Present Tense",English,2018-08-08,Completed,2018-08-08,564,1/1,2,3,1,49,The Witch Queen finds a way to strike two (love-) birds with one stone.
15610809,Loss & Refrain,/users/ExordiumNoctis/pseuds/ExordiumNoctis,Teen And Up Audiences,M/M,Destiny - Fandom,Arach Jalaal/OC,"Arach Jalaal, Io Cantor-Jalaal","Towerfall through the eyes of a dead orbit arach, trauma-induced night terrors, Longing, so much longing, and sad",English,2018-08-08,Completed,2018-08-08,704,1/1,null,null,null,2,Arach Cantor is separated from his family during the events of the Homecoming Mission and makes the trek to safety alone with one thing on his mind: To survive and see them again. Implied Io/Jalaal. Infant mention. Depictions of Violence. 704 Words.
15610770,"Wires, Wires, Wires",/users/FlutterShyIsShy101/pseuds/FlutterShyIsShy101,Mature,M/M,Detroit: Become Human (Video Game),Connor & Gavin Reed,"Gavin Reed, Connor (Detroit: Become Human), Jeffrey Fowler","Wire Play, first time doing wire play, Gavin tries to help Connor with his wires, instead he gets a little something something else, Connor - Freeform, gavin - Freeform, Smut, car smut, XD",English,2018-08-08,Completed,2018-08-08,1360,1/1,null,40,3,529,"First time doing wire play??? I guess???? Connor found out he has a wire out of place, or loose, and asks Gavin for a little help.But instead, something goes a little sideways."
15610767,Sephiroth's Harem,/users/VaatiTheWindMage/pseuds/VaatiTheWindMage,Mature,M/M,Final Fantasy VII,Sephiroth/Cloud Strife,"Cloud Strife, Genesis Rhapsodos, Angeal Hewley, Zack Fair, Sephiroth",,English,2018-08-08,Completed,2018-08-08,82,1/1,3,9,null,407,"Cloud Strife has always been a lonely cadet, so it was a surprise when Director Lazard called his name over the intercom for him to be a harem."
15610764,If I Die Today,/users/Jazz_Emo/pseuds/Jazz_Emo,Not Rated,,Voltron: Legendary Defender,,,Minor Matt Holt/Shiro,English,2018-08-08,Completed,2018-08-08,434,1/1,1,7,null,22,Pidge writes a letter to the team the night before she dies
15610761,SWR Space Opera Family,/users/jesterladyvids/pseuds/jesterladyvids,General Audiences,"F/M, Gen",Star Wars: Rebels,"Kanan Jarrus/Hera Syndulla, Space Family (Star Wars Rebels)","Kanan Jarrus, Hera Syndulla, Ezra Bridger, Sabine Wren, Garazeb ""Zeb"" Orrelios, C1-10P | Chopper, Chopper (Star Wars), AP-5 (Star Wars), Alexsandr Kallus, CT-7567 | Rex","Fanvids, Video, Embedded Video, Video Format: Streaming, Humor, Family Feels, Family Dynamics, Crew as Family",English,2018-08-08,Completed,2018-08-08,0,1/1,null,4,null,51,A humor vid for our favorite space family
15610758,Always,/users/sorryineverland/pseuds/sorryineverland,General Audiences,,Game of Thrones (TV),Arya Stark & Sansa Stark,"Sansa Stark, Arya Stark","Sisters, Fluff and Angst, Light Angst, Alternate Universe, Alternate Universe - Modern Setting, deaged arya, Song fic, i wrote this because i'm a depressed whore",English,2018-08-08,Completed,2018-08-08,1235,1/1,null,1,null,41,"Sansa sighed, walking back to the beach and telling her sister to sit underneath the tree as she walked back to her car, taking out her guitar. Once she was beside her pale sister, she strummed on her guitar. “Arya,” she called out softly to the sniffing girl. “I want to share a little song with you that our mother once taught me.” At the mention of her mother, Arya focused on her sister and sniffled less. Sansa smiled at her adorable sibling, strumming the melody of the song on her guitar."
15610710,Last Dying Breath,/users/FridayKnights/pseuds/FridayKnights,Teen And Up Audiences,M/M,Overwatch (Video Game),"Jesse McCree/Genji Shimada, Jesse McCree & Genji Shimada","Genji Shimada, Jesse McCree, Angela ""Mercy"" Ziegler","Near Death Experiences, Love Confessions",English,2018-08-08,Completed,2018-08-08,1547,1/1,null,33,4,181,"McCree, who is pretty sure he’s dying, thinks it’s the perfect time to tell Genji how he really feels about him."
15610701,I am not there. I do not sleep.,/users/widdlewed/pseuds/widdlewed,Teen And Up Audiences,Gen,Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,Midoriya Hisashi/Midoriya Inko,"Midoriya Izuku, Midoriya Inko, Midoriya Hisashi, Bakugou Katsuki, Bakugou Mitsuki, Yagi Toshinori | All Might, Aizawa Shouta | Eraserhead","Character Death, Implied/Referenced Character Death, Angst, Heavy Angst, Loss of Parent(s), Family Loss, Loss, Grief/Mourning, Self-Denial, Sad",English,2018-08-08,Completed,2018-08-08,2777,1/1,6,47,8,277,"He’d called her Friday during lunch. She hadn’t answered. That wasn’t unusual. She kept herself busy during the day so it wasn’t rare for her to miss his call. She usually called back within an hour of missing his calls, however. She hadn’t that day."
15610698,Sight,/users/ExordiumNoctis/pseuds/ExordiumNoctis,Teen And Up Audiences,M/M,Destiny (Video Games),Osiris/OC,"Osiris (Destiny), Male Human Warlock (Destiny)","Aelius Theron, how to fix a heart that you let down, Eye Trauma",English,2018-08-08,Completed,2018-08-08,359,1/1,null,null,null,13,"Theron/Osiris. After losing his eye during the Exile, Theron learns to cope with a little help from Osiris. 359 Words."
15610674,Metamorphosis,/users/H_W_Star/pseuds/H_W_Star,Not Rated,M/M,Momentum (Webcomic),Oscar Hanninen/Esteban Lily,"Oscar Hanninen, Esteban Lily, Waldo, (mention of) Oscar's father","first Momentum fic for AO3 (?), One-Shot, situated after/during ch75, pretty much canon-compliant, except I made Oscar's first breakup with Waldo happen in the rain, and a small moment about his father, his father is hardly mentioned so I decided to just add a little small thing, spoilers (?) if you haven't read past ch75, just Lily making Oscar feel safe and loved, These Boys are a MESS, but we love them, race car bois",English,2018-08-08,Completed,2018-08-08,924,1/1,1,1,null,3,"Just a short little Momentum (by the author of Wolf in the House) fic about Oscar and the rain. Aaaand also Lily just being a good boyfriend. (Sort of like a '3 times Oscar hated the rain and 1 time he didn't' thing.)Seeing as this appears to be the first Momentum fic for the archive I don't expect it to get a lot of views, but if you haven't read the series you should definitely check it out!"
15610668,Heroes,/users/Abarero/pseuds/Abarero,General Audiences,M/M,Yuri!!! on Ice (Anime),Katsuki Yuuri/Victor Nikiforov,,"Future Fic, Fluff, short and sweet",English,2018-08-08,Completed,2018-08-08,750,1/1,4,47,2,348,"Yuki Katsuki-Nikiforov, age 7, completes an assignment about her hero."
15610659,Freedom,/users/Jessica14/pseuds/Jessica14,Teen And Up Audiences,M/M,Hamilton - Miranda,Alexander Hamilton/John Laurens,"Alexander Hamilton, John Laurens, Aaron Burr, Marcel (brief)","Death, A lot - Freeform, like a lot, Fighting, Violence, Protective John, Alexander just wants, TO BE FREE, Alexander fucks Aaron up, fuck him, Marcel dies, Happy Ending, Sweet, Fluff, Brief Oc's - Freeform, because i hate Oc's",English,2018-08-08,Completed,2018-08-08,4448,1/1,null,3,null,36,"Alexander who has been captured at the age of 17 was ordered to make himself useful and to retrieve the treasure or else he would be killed! He was taught everything he needed to know before he was sent off, their camp was a little while away. So, while he and Marcel were following and reading the markings inside the temple he bumped into John--the Protector who the moment he was put into the temple he got lost! All they want is to be free, really."
15610638,Midnight,/users/Shay_Nioum/pseuds/Shay_Nioum,General Audiences,M/M,Sanders Sides (Web Series),anxceit,"Anxiety | Virgil Sanders, Deceit Sanders","Mentions of Patton - Freeform, Mentions of dark sides, mentions of logan, Sad, angst with a somewhat happy ending, Nightmares (mentioned), sympathetic deceit, Comforting Virgil, Hot Chocolate",English,2018-08-08,Completed,2018-08-08,1842,1/1,5,43,6,207,"Virgil stumbles upon Deceit at midnight, and he learns a few things that he’s all too familiar with himself."
15610620,Our Greatest Adventure,/users/MonieTriestoWrite/pseuds/MonieTriestoWrite,Teen And Up Audiences,M/M,Wen Hao sutoreidotsugusu | Bungou Stray Dogs,Dazai Osamu/Nakahara Chuuya (Bungou Stray Dogs),"Nakahara Chuuya (Bungou Stray Dogs), Dazai Osamu (Bungou Stray Dogs), Ozaki Kouyou (Bungou Stray Dogs), Nakajima Atsushi (Bungou Stray Dogs)","Alternate Universe - Up!, yeah it's the Up au no one asked for, First Dates, they get married, Chuuya is Ellie and Dazai is Carl, Dorks in Love, Balloons, Oda and Ango are in this for like a second, They work in a zoo, Growing Old Together, the Up love story is a warning, help these dorks, They assault a family with birds, everything is fine, Growing Up Together, I Wrote This Instead of Sleeping, Soukoku | Double Black (Bungou Stray Dogs), - the two dorks in black",English,2018-08-08,Completed,2018-08-08,3755,1/1,6,33,2,162,"A loud voice shouting ‘adventure is out there!’ throws him out of his thoughts and then he notices that they stopped, having stumbled upon an abandoned house that kids around their age were using for a clubhouse. Normally he’d pay it no mind, but he sees a flash of red hair and immediately recognizes that it belongs to his classmate, Chuuya. Who else would have hair that obnoxiously bright?"
15610608,One Two,/users/musiclily88/pseuds/musiclily88,Not Rated,Gen,"One Direction (Band), Zayn - Fandom",,Zayn Malik,Angst,English,2018-08-08,Completed,2018-08-08,200,1/1,null,null,null,5,One and a two
15610605,Conversations,/users/elvirakitties/pseuds/elvirakitties,Not Rated,"Gen, M/M",Harry Potter - J. K. Rowling,"Harry Potter/Severus Snape, Hermione Granger/Ron Weasley","Harry Potter, Severus Snape, Hermione Granger, Ron Weasley, Ginny Weasley, Molly Weasley, George Weasley, Fred Weasley","Alternate Universe - Canon Divergence, Pre-Slash, Male Slash, Weasley Bashing, Hermione Granger Bashing, Voldemort is dead, after the war",English,2018-08-08,Completed,2018-08-08,1882,1/1,30,354,52,2381,The war is over. Severus and Harry discover each other where they weren't expecting any other wizard to be. ***************Lupin and other didn't die.**************
15610566,Thanks for the Meal,/users/blackfin/pseuds/blackfin,Explicit,M/M,Fire Emblem: If | Fire Emblem: Fates,Marx | Xander/Ryoma,"Ryoma (Fire Emblem), Marx | Xander","Blow Jobs, Outdoor Sex, Public Sex, Public Blow Jobs, Drabble, Short, No Plot/Plotless, Plot What Plot/Porn Without Plot",English,2018-08-08,Completed,2018-08-08,631,1/1,2,27,1,465,Xander looks so good in a yukata that Ryoma can't help but to want a taste.
15610551,Us Against The World,/users/Ritzykun/pseuds/Ritzykun,Teen And Up Audiences,"F/M, Gen",Tales of the Abyss,"Guy Cecil/Natalia Kimlasca-Lanvaldear, Luke fon Fabre/Tear Grants","Natalia Kimlasca-Lanvaldear, Guy Cecil, Tear Grants, Luke fon Fabre, Anise Tatlin, Jade Curtiss","Character Death, Violence, Post-Canon",English,2018-08-08,Completed,2018-08-08,494,1/1,null,null,null,19,Luke and co. fight against the Oracle Knights and one of them gets gravely injured....
15610545,To Feel,/users/curlysupergirl/pseuds/moonlightreader,Not Rated,M/M,"Sherlock (TV), Sherlock Holmes & Related Fandoms","Sherlock/John - Relationship, Sherlock Holmes/John Watson","Sherlock Holmes, John Watson","Hurt/Comfort, Emotions, Feels, all the feels, Trigger warning: hospitals and death, heart to heart, Sherlock is John's rock, John is Sherlock's everything",English,2018-08-08,Completed,2018-08-08,557,1/1,null,34,null,421,John and Sherlock have a heart to heart after Sherlock invades John’s privacy... as usual.
15610530,Mornings,/users/Ignatius_Marbach/pseuds/Ignatius_Marbach,Teen And Up Audiences,M/M,All For the Game - Nora Sakavic,Neil Josten/Andrew Minyard,"Neil Josten, Andrew Minyard","it's teen and up for the f-word, freaking cats, domestic?, My First AO3 Post, lord help me these two are ruining me, alluding to past abuse, In a way, Nightmares, Andreil",English,2018-08-08,Completed,2018-08-08,557,1/1,null,49,1,406,"Neil's morning routine is occasionally interrupted, but it's all okay."
15610521,Warm Edges,/users/gettingswampy/pseuds/gettingswampy,General Audiences,M/M,Winner (Band),Kim Jinwoo/Lee Seunghoon,"Kim Jinwoo, Lee Seunghoon",,English,2018-08-08,Completed,2018-08-08,1554,1/1,1,4,null,56,Seunghoon goes for a walk and You'll Never Believe What Happens Next!
15610509,It must have happened at least once,/users/BaronVonChop/pseuds/BaronVonChop,Teen And Up Audiences,M/M,"Star Wars Original Trilogy, Solo: A Star Wars Story (2018), Star Wars - All Media Types",Lando Calrissian/Han Solo,"Lando Calrissian, Han Solo","Friends to Lovers, It fades to black before it gets truly spicy",English,2018-08-08,Completed,2018-08-08,1357,1/1,2,12,1,102,"After pulling off a heist, Lando and Han figure out a way to pass the time together."
15610494,cock meets pit,/users/thewintersolo/pseuds/thewintersolo,Explicit,,HAY - Fandom,,,,English,2018-08-08,Completed,2018-08-08,992,1/1,7,4,3,33,
15610482,His Boyfriend,/users/TheWriter_TheReader/pseuds/TheWriter_TheReader,General Audiences,M/M,The 100 (TV),Bellamy Blake/John Murphy,"Bellamy Blake, John Murphy (The 100)",,English,2018-08-08,Completed,2018-08-08,367,1/1,4,15,1,213,"People don't understand Murphy, but it's okay because Bellamy does."
15610470,Sunrise in the Tent,/users/Eclectic80/pseuds/Eclectic80,General Audiences,F/M,Chi Fa noBai Xue Ji  | Akagami no Shirayukihime,Shirayuki/Zen Wistalia,,Alternate Universe - Modern Setting,English,2018-08-08,Completed,2018-08-08,367,1/1,1,12,null,58,"Sometimes there are more important considerations than keeping up appearances. At least, Shirayuki is working on convincing Zen of that."
15610464,Yi Ge Ren Qu Ba Li,/users/sydneycai/pseuds/sydneycai,Not Rated,M/M,Ou Xiang Lian Xi Sheng  | Idol Producer (TV),"Dong Youlin | Jeffrey/Wang Ziyi, Dong Youlin | Jeffrey/ Zheng Ruibin","Dong Youlin | Jeffrey, Wang Ziyi, Zheng Ruibin","Paris (City), Angst, Song-inspired, egg",English,2018-08-08,Completed,2018-08-08,3157,1/1,null,7,null,56,"Jeffrey could never imagine going to Paris with someone that isn’t Ziyi, and so he went alone."
15610452,Joshua's Mommy,/users/DerekSandersvoice/pseuds/DerekSandersvoice,Explicit,"M/M, Multi",SEVENTEEN (Band),"Hong Jisoo | Joshua/Yoon Jeonghan, Choi Seungcheol | S.Coups/Yoon Jeonghan, Choi Seungcheol | S.Coups/Hong Jisoo | Joshua/Yoon Jeonghan, Yoon Jeonghan/Everyone, Kim Mingyu/Yoon Jeonghan","Hong Jisoo | Joshua, Lee Jihoon | Woozi, Jeon Wonwoo, Kwon Soonyoung | Hoshi, Kim Mingyu, Chwe Hansol | Vernon, Choi Seungcheol | S.Coups, Lee Seokmin | DK, Lee Chan | Dino, Boo Seungkwan, Yoon Jeonghan, Xu Ming Hao | The8, Wen Jun Hui | Jun","Crossdressing Kink, Panties, Vibrators, Dominant Bottom, Crossdressing, Butt Plugs, Creampie, Daddy Kink",English,2018-08-08,Completed,2018-08-08,1877,1/1,null,19,4,1147,*MOMMY KINKThe one were Joshua is humiliated by apologizing to the group when a vibrator is on him and then fuck Jeonghan before going on stage
15610449,A VISION OF DARK SECRETS,/users/cuthbert/pseuds/cuthbert,Teen And Up Audiences,"F/M, Other","Vampire Killer | Castlevania: Bloodlines, E Mo Cheng dorakiyura | Castlevania Series","Gwendolyn/Eric Lecarde | Wind, though we all know Eric/Pain And Suffering is the canon ship right","Eric Lecarde | Wind, Alucard (Castlevania), though she goes by Elvira here because eva problems is a deity","i miss the ""Eric Lecarde/his dead fiancee"" tag but oh well, Trans Male Character, Trans Female Character, unfortunately fridged by canon, one is, neither of them is trans in canon, John is the Token Cis Boy now, Period Typical Attitudes, but also period atypical attitudes, i cannot make Dad Lecarde into a transphobic dick no matter what, Coming Out, Suicidal Thoughts, Self-Harm, Grief/Mourning, i will put my queer hands all over your neglected IP Konami, all over it, and you can't stop me, POV Second Person",English,2018-08-08,Completed,2018-08-08,1584,1/1,null,1,null,34,What is a man?That question's 220 years out of date. What is a man?What's your problem? What is a man?Sitting on an aqueduct contemplating death. ...oh dear. (PLEASE NOTE WHAT SERIES THIS IS PART OF.)
15610434,Hanahaki in Various Shades,/users/qwanderer/pseuds/qwanderer,Teen And Up Audiences,"F/M, M/M",Voltron: Legendary Defender,"Keith/Shiro (Voltron), Keith/Pidge | Katie Holt, Keith & Pidge | Katie Holt, some relationships are one-sided","Keith (Voltron), Shiro (Voltron), Pidge | Katie Holt","Hanahaki Disease, Angst with a Happy Ending, Serious Illness, Unrequited Love, Betrayal, Lack of Consent for Medical Procedures, Aaaaaaangst, Aromantic Asexual Pidge | Katie Holt",English,2018-08-08,Completed,2018-08-08,2401,1/1,null,51,5,566,"""It's my choice,"" he managed before the flowers choked him again.  This time, he didn't get his breath back."
15610422,it takes a dedicated hand,/users/redandyellxweyes/pseuds/redandyellxweyes,General Audiences,F/F,Steven Universe (Cartoon),Garnet/Opal (Steven Universe),"Garnet (Steven Universe), Opal (Steven Universe), Pearl (Steven Universe), Amethyst (Steven Universe)","pearl and amethyst are only mentioned, Fluff, thats literally all this is, opalnet is so underrated, let the fusions love each other",English,2018-08-08,Completed,2018-08-08,366,1/1,2,16,null,128,sometimes garnet likes to be the one being held. she's tired.
15610419,The World's Greatest Villain,/users/Vaniss/pseuds/Vaniss,Mature,"F/F, F/M, M/M",Pu nohiroakademia | Boku no Hero Academia | My Hero Academia,,"League of Villains (My Hero Academia), Pro Heroes (My Hero Academia), Class 1-A (My Hero Academia), Class 1-B (My Hero Academia), Yuuei Students, Original Characters",villain AU,English,2018-08-08,Completed,2018-08-08,923,1/1,null,3,null,61,"""What's wrong, Kacchan?"" came his voice, filled with innocence like a child who didn't know wrong from right. It was so unnerving in a situation such as this. ""I'm just doing what you said, remember? You always told me I couldn't be a hero~ Hehe, I guess you were right~"""
15610410,Into the Night,/users/vermilion_aura/pseuds/vermilion_aura,Mature,F/M,ikemenZhan Guo  Shi wokakeruLian  | Ikemen Sengoku: Toki o Kakeru Koi (Visual Novel),Oda Nobunaga/Main Character,"Oda Nobunaga, Main Character","One Shot, Erotica, Romance, Smut",English,2018-08-08,Completed,2018-08-08,1189,1/1,null,7,null,185,Riko welcomes her lover home with something special. Oda NobunagaxMain Character
15610401,Happy Accidents,/users/Komatsu/pseuds/Komatsu,Teen And Up Audiences,F/M,Bravely Default (Video Game) & Related Fandoms,Edea Lee/Ringabel,"Ringabel (Bravely Default), Edea Lee","Period talk, Pregnancy Scares",English,2018-08-08,Completed,2018-08-08,6820,1/1,4,4,2,39,"Edea has to talk to Ringabel about Things that have happened since their time together in Gravemark… or rather Things that have not happened. Set a few weeks after Warmth, so if you have not read that first, you will probably need to!"
15610395,Veneration,/users/ExordiumNoctis/pseuds/ExordiumNoctis,Mature,M/M,Destiny (Video Games),Osiris/OC,"Osiris (Destiny), Male Human Warlock (Destiny)","did i mention osiris's gold jizz or, Oral, NSFW",English,2018-08-08,Completed,2018-08-08,220,1/1,null,null,null,17,Theron/Osiris.220 Words.NSFW.
15610383,Lingerie,/users/Thatoneloser_kid/pseuds/Thatoneloser_kid,Teen And Up Audiences,F/F,The Last of Us,Dina/Ellie (The Last of Us),,,English,2018-08-08,Completed,2018-08-08,1584,1/1,null,64,1,604,tumblr prompt: 'With the amount of adult references in the last of us I’d be surprised if theres been no scene of someone trying to outrun something and they end up in an adult store lmao bc I would totally see Dina smuggling stuff in her bag and being like “ hey ellie ( ͡° ͜ʖ ͡°)” and Ellie being so flustered'
