work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15964238,"Junior's Dilemma, & Question:",/users/stevedannolover100781/pseuds/stevedannolover100781,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply, Underage",Mature,"F/M, M/M, Multi",Hawaii Five-0 (2010),"Steve McGarrett/Danny ""Danno"" Williams, Junior Reigns/Tani Rey","Steve McGarrett, Danny ""Danno"" Williams, Junior Reigns, Tani Rey","Rating: M, Ratings: R, Romance, Slash, Male Slash, Kissing, Boys Kissing, Boys In Love, General, Drama, Hurt/Comfort, Emotional Hurt/Comfort, Stress, Dilemma/Dilemmas, Problems, Moving, Moving In Together, Romantic Gestures, Dinner, Restaurants, Gift Fic, Gift Giving, Jewelry, Established Relationship, Mild Sexual Content, Consensual",English,2018-09-10,Completed,2018-09-10,457,1/1,null,3,1,58,"*Summary: Junior has a problem, & a question to ask Tani, So, He went to the best couple for advice, What happens?, Stay Tuned, It's gonna be a good one!!!!*   *Author's Note: This is part of my series, Enjoy with my compliments!!!!*"
15962894,Dear Birthday Boy,/users/accidentseason/pseuds/accidentseason,No Archive Warnings Apply,General Audiences,Other,British Actor RPF,,Colin Firth,An Open Letter,English,2018-09-10,Completed,2018-09-10,394,1/1,null,1,null,17,The first installment of my open letters to Colin Firth
15959363,Strong,/users/fictionfox/pseuds/fictionfox,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,"Other, M/M","Percy Jackson and the Olympians - Rick Riordan, The Heroes of Olympus - Rick Riordan",,"Octavian, Percy Jacksom, Stoll Brothers, Annabeth Chase, Jason Grace, Piper McClean","Octavian is sad, No one should be sad, percy's their, percy is like the older brother, everyone hates octavian, I cant believe i lost my note book, this was on my note book, Dear gods, mentions of abuse, Scars, Lots of scars, depression 2, how do you tag, Oneshot, i mean i guess i can continue, if enough people like it, help me tag, Angst, the angst is real, Ahhhhhhhh, Angst with a Happy Ending, Based off another fanfic, it was called percys bullies, It was chapte eight, I Wrote This Instead of Sleeping, never mind guys, i found it, yayyyyy, notebooks back",English,2018-09-10,Completed,2018-09-10,748,1/1,null,2,null,17,
15959282,[Siren's Call] 's Mila fanart,/users/Baph/pseuds/Baph,No Archive Warnings Apply,General Audiences,Gen,Yuri!!! on Ice (Anime),,Mila Babicheva,"Alternate Universe - Fantasy, Alternate Universe - Pirate, Pirates, Body Modification, Fanart, Inspired by Fanfiction",English,2018-09-11,Completed,2018-09-11,0,1/1,null,6,null,62,Pirate!Mila from Lucy and Chains' Siren AU.
15959237,The World Ends with you,/users/IloveHajishun111/pseuds/IloveHajishun111,Major Character Death,Explicit,M/M,tsukiuta.  | Tsukiuta.,Mutsuki Hajime/Shimotsuki Shun,"Mutsuki Hajime, Shimotsuki Shun, Fuzuki Kai, Yayoi Haru","Alternate Universe, Story line is different than the Origin's plot, Hajime is OOC, Hajime's POV, Fluff and Smut, Drama, Tsukiuta Origin",English,2018-09-10,Completed,2018-09-10,15750,1/1,1,10,2,138,The last thing I saw when I closed my eyes was him.He was my ‘ending’.
15959231,macdennis,/users/underamask/pseuds/underamask,No Archive Warnings Apply,General Audiences,M/M,It's Always Sunny in Philadelphia,Mac/Dennis Reynolds,"Mac (It's Always Sunny in Philadelphia), Dennis Reynolds",this is gonna be the best sunny fic of all time,English,2018-09-11,Completed,2018-09-11,5,1/1,7,39,2,226,
15959228,In the Meantime,/users/mxjoyride/pseuds/mxjoyride,No Archive Warnings Apply,Explicit,M/M,Xin Ri Ben puroresu | New Japan Pro-Wrestling,Will Ospreay/Takahashi Hiromu,"Will Ospreay, Takahashi Hiromu","Master/Pet, Light Bondage, Vibrators, Masturbation, Collars",English,2018-09-11,Completed,2018-09-11,550,1/1,null,12,1,150,"Despite Hiromu's injury, Hiromu and Will can still enjoy their own special type of quiet evening together."
15959207,Hondo and Kenobi Save the Galaxy,/users/AmethystWinter/pseuds/AmethystWinter,No Archive Warnings Apply,General Audiences,,"Star Wars - All Media Types, Star Wars: The Clone Wars (2008) - All Media Types",,"Obi-Wan Kenobi, Hondo Ohnaka, Anakin Skywalker, Ahsoka Tano, Mace Windu, Yoda (Star Wars)","I Wrote This Instead of Sleeping, I Don't Even Know, My First Fanfic, Adventure, Snark, Awkward Flirting, Or maybe just awkward dialogue, Fight scenes are hard to write",English,2018-09-11,Completed,2018-09-11,8858,1/1,5,48,11,345,"“What do you want, Ohnaka.” Mace grits out.  “I am in need of a Jedi Master.”  Hondo orates grandly.  “You’ll have to be more specific.”  Mace looks like he’s fighting to keep the vein on his forehead from popping out.  “I am in need of a Jedi Master,” Hondo starts again, with a pointed look at Master Windu, “To help me stop a Sith.”"
15959201,Hell is the Hottest Place on Earth,/users/Racat10/pseuds/Racat10,No Archive Warnings Apply,Mature,"F/M, M/M, Multi",Voltron: Legendary Defender,"Allura/Keith/Lance/Shiro (Voltron), Keith/Lance (Voltron), Keith/Shiro (Voltron), Allura/Keith (Voltron), Allura/Shiro (Voltron), Allura/Lance (Voltron), Lance/Shiro (Voltron)","Keith (Voltron), Lance (Voltron), Shiro (Voltron), Allura (Voltron), Hunk (Voltron), Pidge | Katie Holt","Demons, Succubi & Incubi, Foursome - F/M/M/M, Bottom Lance (Voltron), Top Allura (Voltron), Top Shiro (Voltron), Bottom Keith (Voltron), First Time, Masochism, Dom/sub, Punishment, Spanking, Demon/Human Relationships, Name-Calling, Punk Keith (Voltron), punk allura, Punk Allura (Voltron), Everyone is bi!, Office Worker Shiro (Voltron), Office Worker Lance (Voltron), Demon Allura (Voltron), Demon Keith (Voltron), Porn With Plot, Mostly Lance's pov",English,2018-09-11,Completed,2018-09-11,9781,1/1,3,42,6,678,"Lance and Shiro are office workers. Allura and Keith are two beautiful strangers, who just so happen to be more strange than they seem."
15959195,The Supermarket Scare,/users/hobiismyunicorn/pseuds/hobiismyunicorn,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,bangtansonyeondan | Bangtan Boys | BTS,Kim Seokjin | Jin/Min Yoongi | Suga,"Kim Namjoon | RM, Kim Seokjin | Jin, Min Yoongi | Suga, Jung Hoseok | J-Hope, Park Jimin (BTS), Kim Taehyung | V, Jeon Jungkook","back in time, Yoonjin as dads, yoonjin as fathers, sin as dads, sin as fathers, yoonjin as parents, sin as parents, yoonjin fathers, supermarket, Toddlers, five years before the rest of the stories, little kids, Getting Lost, poor little jungkook, jesus why is that kid so damn cute, Short, Candy, crabby kids, Shopping Trip, Family Bonding, credit to my friend on twt for the idea, i think thats all the tags, oh and the employee is thirsting on seokjin",English,2018-09-11,Completed,2018-09-11,1880,1/1,4,60,2,565,"Normally, the weekly trip to the grocery store was rather uneventful, just a little time for family bonding. But on this day, Jungkook gets a little distracted by the colorful candy right at eye level for a toddler.  That can’t mean any good.  [Kids are ages 3-8 in this fic!, BACK IN TIME]"
15959180,Eat Your Own Cooking,/users/vyatka/pseuds/vyatka,Creator Chose Not To Use Archive Warnings,Not Rated,,Orphan Black,Helena & Jesse (Orphan Black),"Helena (Orphan Black), Jesse (Orphan Black)","back at it again with depressed helena, Postpartum Depression, Anger, bad kisses, alison and sarah are also there but not enough to actually tag them",English,2018-09-11,Completed,2018-09-11,1818,1/1,8,5,null,31,"The truth is that she feels like she is sanding a rock, and the rock is herself, and she cannot bear watching herself turn to dust."
15959171,Peter Parker gets himself a girl friend,/users/Torchwood3/pseuds/Torchwood3,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,F/M,Spider-Man: Homecoming (2017),"Peter Parker/OC, Peter Parker/Kiara R. Davis","Kiara Rebecca Davis, Peter Parker","Mention of Daddy Kink, Protective Peter Parker, Dom/sub Undertones, Asking out a girl",English,2018-09-11,Completed,2018-09-11,385,1/1,null,3,1,166,Peter Parker accidentally knocks over one of the new freshman and he feels he needs to protect her from the world. He also surprises himself by doing something he normally wouldn't do.
15959165,Errand for the Witch of the Wilds,/users/Vevici/pseuds/Vevici,No Archive Warnings Apply,Teen And Up Audiences,"F/M, Gen","Dragon Age (Video Games), Dragon Age: Origins, Dragon Age - All Media Types","Morrigan & Warden, Flemeth & Morrigan","Morrigan (Dragon Age), Flemeth (Dragon Age), Flemeth | Mythal (Dragon Age), Alistair (Dragon Age), Female Mahariel, Mahariel (Dragon Age)","First Meetings, Friendship, Developing Friendships",English,2018-09-11,Completed,2018-09-11,2342,1/1,null,1,null,17,Two unexpected visitors lead to Morrigan's unwanted journey to save the world. Or did Flemeth unknowingly hand Morrigan a very powerful weapon?
