work_id,title,author,warnings,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,summary
15874218,Blogging,/users/ivyness/pseuds/ivyness,No Archive Warnings Apply,Teen And Up Audiences,M/M,Hawaii Five-0 (2010),"Steve McGarrett/Danny ""Danno"" Williams","Steve McGarrett, Danny ""Danno"" Williams","au yeah august, Alternate Universe - Internet, proposal",English,2018-08-27,Completed,2018-08-27,771,1/1,null,10,2,80,Steve finds Danny's blog
15829545,Glory and Gore,/users/unofficialsketches/pseuds/unofficialsketches,"Creator Chose Not To Use Archive Warnings, Graphic Depictions Of Violence, Major Character Death",Explicit,M/M,Durarara!!,"Orihara Izaya/Ryuugamine Mikado, Kida Masaomi/Ryuugamine Mikado, Kuronuma Aoba/Ryuugamine Mikado","Ryuugamine Mikado, Orihara Izaya, Kida Masaomi, Sonohara Anri, Kuronuma Aoba","Yandere! Izaya, Possessive Behavior, Friendship/Love, Fluff, Fluffy Ending, Implied/Referenced Torture, Attempted Murder, Kidnapping, Mild Language, Stalking, Blood and Injury, Identity Reveal, Plot Twists, Obsessive Behavior, Pining, Falling In Love, Gentle Kissing, Slight making out, Izaya acts like Yuno AGAIN, Other Additional Tags to Be Added",English,2018-08-27,Completed,2018-08-27,1139,1/1,null,7,null,83,"Getting into a relationship with Izaya Orihara seemed like a harmless decision to the 20-year-old Mikado Ryuugamine. Well, other than the fact that he’s considered one of the most dangerous men in Ikebukuro and he was warned to stay away from him at all costs. But nothing bad can come out of pure, tender hearted love, right? After all, despite his odd interests and his eccentric personality, Izaya’s somewhat calm and collected, and rather charming. He must have been in some sort of relationship before. Mikado discovered that he was horribly wrong a little too late."
15827634,underneath the sunrise,/users/RamenOverlord/pseuds/RamenOverlord,No Archive Warnings Apply,Teen And Up Audiences,M/M,Voltron: Legendary Defender,Keith/Shiro (Voltron),"Keith (Voltron), Shiro (Voltron)","Alternate Universe - Fantasy, Prince Keith, Knight Shiro, Sharing a Bed, they share the bed guys",English,2018-08-27,Completed,2018-08-27,659,1/1,null,23,2,97,"Shiro is nothing if not devoted to his Prince. Keith's fingers are gentle, running smoothly up his scarred torso, and Shiro does shudder this time. “This isn't appropriate, Keith,” he manages, voice hoarse. You're a prince. I'm just a knight—just me. “Is it appropriate when we sleep next to each other by a fire under the cover of stars?” Keith asks, unperturbed. “That's different,” Shiro protests weakly. Keith's breath is warm against his cheek, and Shiro fights the urge to lean into him. It sounds like an excuse even to him. “That's survival.”"
15821553,a grave favour,/users/elementary/pseuds/gudetama,No Archive Warnings Apply,Teen And Up Audiences,Gen,Fantastic Beasts and Where to Find Them (Movies),Original Percival Graves & Newt Scamander,"Newt Scamander, Original Percival Graves, Theseus Scamander","Alternate Universe - Canon Divergence, Movie 2: Fantastic Beasts: The Crimes of Grindelwald, Inspired by a Trailer, Animal Transformation, Animagus, Thestrals, Hurt Original Percival Graves, Prompt Fic",English,2018-08-28,Completed,2018-08-28,2254,1/1,2,30,3,217,"A striking image, Newt thinks with wonder, one of the most feared and misunderstood creatures and a man also feared—perhaps misunderstood as well—creating an impossibly peaceful picture."
15821496,And they were roommates,/users/orphan_account/pseuds/orphan_account,No Archive Warnings Apply,Explicit,M/M,United States Politics,Joe Biden/Bernie Sanders,"Joe Biden, Bernie Sanders","I WAS TOLD TO DO THIS, Enemies to Lovers, Hate fucking",English,2018-08-28,Completed,2018-08-28,472,1/1,1,2,null,21,"Every young politician is sorted into houses when they arrive at the Prez, a prestigious university for future politicians. In order to encourage drama they are always forced to be roommates with someone 'across the aisle'. So what happens when freshman Joe Biden and sophomore Bernie Sanders become roommates?My friend made me do it and I know like nothing about these two okay?"
15821457,Moonlight Sonata,/users/spectrenotes/pseuds/spectrenotes,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,hipunoshisumaiku | Hypnosis Mic (Albums),yumeno gentaro/izanami hifumi,"Yumeno Gentaro, Izanami Hifumi","im sorry that this is the first fic in the hifugen tag as far as im aware, i just wanted to include dance references, this is also kind of me practicing writing hifumi so bear with me, Kissing",English,2018-08-28,Completed,2018-08-28,1081,1/1,3,15,null,91,"Their hands clasped together, the moonlight shone through the pristine glass window basked them in a warm glow, illuminating the two men whose eyes were filled with firey desire. Their bodies moved in perfect sync, their chests were together while they twirled and moved in tune with the piano; his left foot moved back while his right moved forward, his arm slunk around his waist to keep him up as he dipped him, and golden eyes stared back into emerald like a predator who spotted its prey."
15821436,you were like the flowers,/users/charminggguk/pseuds/charminggguk,Major Character Death,Teen And Up Audiences,M/M,bangtansonyeondan | Bangtan Boys | BTS,Jeon Jungkook/Kim Taehyung | V,"Kim Taehyung | V, Jeon Jungkook, Park Jimin (BTS), Kim Namjoon | RM","Angst, Hurt/Comfort, Character Death, Sad, vkook, taekook, kookv, domtaehyung, SubJungkook, Heartbreak, Marriage, Love, Gay, Aged-Down Park Jimin (BTS), Boys Kissing, Flashbacks, Sad with a Happy Ending, Sad Ending, minjoon - Freeform, yoonmin, toptae, bottomkook, jungkookssick, Childhood Friends, Protective Bangtan Boys, Kim Taehyung | V Is a Sweetheart, Jeon Jungkook is Whipped",English,2018-08-28,Completed,2018-08-28,1226,1/1,4,27,2,389,"“suddenly, i realised you were like the flowers in the spring. the ones you will only find in far fields.but it is winter now, and you have wilted my dear.”"
15821385,Thinking 'Bout a Life of Crime,/users/wishonadarkstar/pseuds/wishonadarkstar,No Archive Warnings Apply,Teen And Up Audiences,Gen,Star Wars Sequel Trilogy,Ben Solo & Han Solo,"Han Solo, Ben Solo","Vignette, Precognition, The Force, Alternate Universe - Canon Divergence, Father-Son Relationship",English,2018-08-28,Completed,2018-08-28,1490,1/1,null,3,null,null,"Father-son bonding, and the future."
15821373,Encounter,/users/supermariogirl/pseuds/supermariogirl,"Creator Chose Not To Use Archive Warnings, No Archive Warnings Apply",Not Rated,F/M,"Super Paper Mario (Game), Super Mario & Related Fandoms",Dimentio/Mimi,"Mimi (Super Paper Mario), Dimen | Dimentio, Lady Timpani | Tippi, Count Bleck | Blumiere","Alternate Universe - Royalty, Random AU Idea I Had, Dimimi Week 2018, Oneshot, Princess Mimi, first encounter, kind of short sorry",English,2018-08-28,Completed,2018-08-28,343,1/1,null,1,null,14,Princess Mimi meets the new Court Jester.  Part 1 of Dimimi Week 2018.
15821361,With the Furies Breathing Down Your Neck,/users/LessonsFromMoths/pseuds/LessonsFromMoths,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M,Teen Wolf (TV),Derek Hale/Stiles Stilinski,"Derek Hale, Stiles Stilinski, OMC, Scott McCall (mentioned), Sheriff Stilinski (mentioned), liam dunbar (mentioned), Claudia Stilinski (mentioned), Lydia Martin (mentioned), Danny Mahealani (mentioned), Allison Argent (mentioned) - Character","Apocalypse, Supernatural apocalypse, apocalypse au, Alternate Universe - Werewolves Are Known, Resident Evil Elements, Random Encounters, Vampires, Zombies, apocalyptic, established partnership, Teaming Up During the End of the World, Young Character, Child, Warning- pretty much everyone's dead, Dead Hales",English,2018-08-28,Completed,2018-08-28,4450,1/1,11,40,7,293,"Stiles and Derek are two dudes trying to survive in this odd apocalyptic world overrun with monsters. Derek is a werewolf, Stiles is human. Many monsters have been infected, causing them to go crazy. Hell has been unleashed on Earth. Those who were not infected with disease have either chosen to take advantage of the chaos or try and escape it. Stiles is a human, the last surviving member of his once large community, and teams up with Derek, a werewolf who has no interest in eating humans.  This story isn’t about them, though. Not really. This story is about the young vampire they meet, who changes their lives.   *inspired by the “Resident Enis” musical series by Random Encounters on YouTube. I have never seen anything in the Resident Evil franchise ever in my life, so any similarities are merely coincidence*"
15821343,His Last Command,/users/puzzlingnerd57/pseuds/puzzlingnerd57,No Archive Warnings Apply,Teen And Up Audiences,Gen,Supernatural,"Castiel & Chuck Shurley, Castiel & God (Supernatural)","Castiel (Supernatural), Chuck Shurley, God (Supernatural), Kelly Kline","Family, Chuck is a Proud Dad, But not the greatest father, God told his children to love man, That didn't really happen, Except for Cas, Post 12.23, Dream Visits, Samulet, But not really because this is a second one, I guess it's Samulet 2.0, fluffy family time, some emotional angst, It's all good and nothing hurts",English,2018-08-28,Completed,2018-08-28,2007,1/1,null,8,null,74,"God once told the angels to love mankind above all. While that didn't turn out the way he intended, watching his youngest son, he knew he had done something right. Now to tell him..."
15821316,We Might Be Exactly Like We Were,/users/hesterbyrde/pseuds/hesterbyrde,No Archive Warnings Apply,Explicit,M/M,"Marvel Cinematic Universe, Captain America (Movies)","James ""Bucky"" Barnes/Steve Rogers","James ""Bucky"" Barnes, Steve Rogers, Sam Wilson (Marvel)","Past Peggy Carter/Steve Rogers, Depression, Drinking, Oral Sex, Hand Jobs, Kissing, Bucky Barnes's Metal Arm, frank discussion of depression, Angst, Angst with a Happy Ending, Post-Captain America: The Winter Soldier, Alternate Universe - Canon Divergence, Canon Divergence - Post-Captain America: The Winter Soldier",English,2018-08-28,Completed,2018-08-28,17732,1/1,8,115,25,1020,"When he first woke up from the ice, Steve counted days to ground himself. Actually, that wasn't completely accurate. He counted hours at first. Taught himself how to pass the time in the bewildering and often overwhelming new world he found himself in. Structure came first. Steve bracketed his days by running in the mornings and going to the gym at night. Time between the two was spent learning. He drew, journaled, and looked up the myriad of suggestions people made about movies or music. A great time-spender was Wikipedia. He could lose hours tumbling down the rabbit hole of world events and not feel the least bit guilty about it.  In short, he built a routine out of the hours. Something calculable and predictable that helped him take stock of the new life he was trying to create for himself. His place in this new world that seemed to be just as in need of Captain America as it had been decades ago. Hours became days. Days became weeks. Weeks into months and then a few years. There was the Battle of New York and the Avengers were assembled, but not much changed for him. He kept his flat in Brooklyn and his carefully constructed routine."
15821313,The Host,/users/emocat/pseuds/emocat,No Archive Warnings Apply,Teen And Up Audiences,Other,Outlast (Video Games),"Miles Upshur/The Walrider, slightly - Relationship","Miles Upshur, The Walrider (Outlast), Rudolf Wernicke","ahh i remember shipping this, this is short, and dumb, but i was watching outlast videos and wanted to write this, humanizing the Walrider??, i guess??, it has a mind of its own",English,2018-08-28,Completed,2018-08-28,851,1/1,null,10,2,77,"Written from the perspective of the Walrider. Set at the end of the first game, as Miles is trying to get up the stairs to leave the underground laboratory. When Miles becomes the new host, the Walrider plans to keep it that way."
